Lexeme	WC	Flexion
aliasuusaa¦rpoq	V	–nngilaq
aliasuusarpalutt¦oq	N	–up, –ut
aliasuut	N	–ip, –it
aliasuutaa¦voq	V	–nngilaq
aliasuuteqarne¦q	N	–rup, –rit
aliasuuteqa¦rpoq	V	–nngilaq
aliasuutig¦aa	V	–inngilaa
aliatsaa¦ppaa	V	–tinngilaa
aliatsaatig¦aa	V	–inngilaa
aliatsanne¦q	N	–rup, –rit
aliatsa¦ppoq	V	–nngilaq
alig¦aa	V	–inngilaa
ali¦goq	N	–kkup, –kkut
aligoqqi¦k	N	–up, –it
aliguusa¦q	N	–p, –t
aliikku¦sersorpaa	V	{–sersunngilaa, –tilersunngilaa}
aliikku¦sersorpoq	V	{–sersunngilaq, –tilersunngilaq}
aliikku¦sersuineq	N	{–sersuinerup, –tilersuinerup}, {–sersuinerit, –tilersuinerit}
aliikku¦sersuisoq	N	{–sersuisup, –tilersuisup}, {–sersuisut, –tilersuisut}
aliikku¦sersuivoq	V	{–sersuinngilaq, –tilersuinngilaq}
aliikkusiaa¦voq	V	–nngilaq
aliikku¦siaavoq	V	{–siaanngilaq, –tiliaanngilaq}
aliikku¦siaq	N	{–siap, –tiliap}, {–siat, –tiliat}
aliikkusia¦rpoq	V	–nngilaq
aliikkut	N	–ip, –it
aliikkutaa¦voq	V	–nngilaq
aliikkuta¦q	N	–p, –t
aliikkutar¦aa	V	–inngilaa
aliikkutassa¦q	N	–p, –t
aliikkutassarsi¦orpoq	V	–unngilaq
alikka¦rpoq	V	–nngilaq
alimasia¦rpoq	V	–nngilaq
alimasig¦aa	V	–inngilaa
alimasi¦ppoq	V	–nngilaq
alima¦voq	V	–nngilaq
alinnar¦aa	V	–inngilaa
alinna¦rpoq	V	–nngilaq
alinnart¦oq	N	–up, –ut
alinnartorsu¦usoq	N	{–aasup, –usup}, {–aasut, –usut}
alinnassu¦seq	N	–tsip, –tsit
alinne¦q	N	–rup, –rit
aliort¦oq	N	–up, –ut
aliort¦orpoq	V	–unngilaq
aliortorta¦rpoq	V	–nngilaq
aliortua¦voq	V	–nngilaq
aliortugalersaarpoq	V	(no generation)
aliortugalersaarutit	N, pl.	-
aliortu¦gaq	N	–kkap, –kkat
aliortukkersaa¦rpoq	V	–nngilaq
ali¦ppaa	V	–nngilaa
ali¦ppoq	V	–nngilaq
alisima¦voq	V	–nngilaq
alis¦imavoq	V	–simanngilaq
alisinng¦orpoq	V	–unngilaq
ali¦sippaa	V	{–sinngilaa, –tinngilaa}
ali¦sippoq	V	{–sinngilaq, –tinngilaq}
alissa¦q	N	–p, –t
aliss¦iorpoq	V	{–aliunngilaq, –iunngilaq}
alissi¦voq	V	–nngilaq
alittoorne¦q	N	–rup, –rit
alitt¦orpaa	V	–unngilaa
alitt¦orpoq	V	–unngilaq
alittort¦oq	N	–up, –ut
alittuu¦ppoq	V	–tinngilaq
ali¦vaa	V	–nngilaa
ali¦voq	V	–nngilaq
alla	N	–p, –t
allaalaart¦oq	N	–up, –ut
allaalluinna¦rpoq	V	–nngilaq
allaane¦q	N	–rup, –rit
allaanerullu¦innartoq	N	{–aannartup, –innartup}, {–aannartut, –innartut}
allaanerus¦oq	N	–up, –ut
allaangas¦oorpoq	V	–uunngilaq
allaanga¦voq	V	–nngilaq
allaanna¦gaq	N	–kkap, –kkat
allaanngivippoq	V	(no generation)
allaa¦ppoq	V	–tinngilaq
allaaqqi¦ppoq	V	–nngilaq
allaaqqi¦ssoq	N	{–ssup, –ttup}, {–ssut, –ttut}
allaaqqissu¦uvoq	V	{–aanngilaq, –unngilaq}
allaaqqi¦ssuuvoq	V	{–ssuunngilaq, –ttuunngilaq}
allaa¦raq	N	–qqap, –qqat
allaasaa¦rpoq	V	–nngilaq
allaa¦seq	N	–tsip, –tsit
allaaser¦aa	V	–inngilaa
allaaserinninne¦q	N	–rup, –rit
allaaserinni¦ppoq	V	–nngilaq
allaaserisaasivi¦k	N	–up, –it
allaa¦serisaasivik	N	{–serisaasiviup, –tilerisaasiviup}, {–serisaasiviit, –tilerisaasiviit}
allaaserisa¦q	N	–p, –t
allaaserisaqa¦rpoq	V	–nngilaq
allaa¦siorpoq	V	{–siunngilaq, –tiliunngilaq}
allaasiut	N	–ip, –it
allaasivi¦k	N	–up, –it
allaassut	N	–ip, –it
allaassutaalaartut	N, pl.	-
allaassuteqarne¦q	N	–rup, –rit
allaassuteqa¦rpoq	V	–nngilaq
allaassuteqart¦oq	N	–up, –ut
allaassutig¦aa	V	–inngilaa
allaat	N	–ip, –it
allaatig¦aa	V	–inngilaa
allaatigineqa¦rpoq	V	–nngilaq
alla¦atigineqarpoq	V	{–atigineqanngilaq, –jutigineqanngilaq}
allaatigineqarsinnaanngits¦oq	N	–up, –ut
alla¦atigineqarsinnaanngitsoq	N	{–atigineqarsinnaanngitsup, –jutigineqarsinnaanngitsup}, {–atigineqarsinnaanngitsut, –jutigineqarsinnaanngitsut}
allaatiginninne¦q	N	–rup, –rit
allaatigisa¦q	N	–p, –t
allaati¦ppaa	V	–nngilaa
allaat¦ippaa	V	{–inngilaa, –sinngilaa}
allaatita¦q	N	–p, –t
allaat¦itaq	N	{–itap, –sitap}, {–itat, –sitat}
allaatt¦oorpoq	V	–uunngilaq
allaatt¦orpoq	V	–unngilaq
allaa¦voq	V	–nngilaq
allaffeqarfi¦k	N	–up, –it
allaffig¦aa	V	–inngilaa
allaffigeqatig¦aa	V	–inngilaa
allaffigeqatigiinne¦q	N	–rup, –rit
allaffigisa¦q	N	–p, –t
allaffi¦k	N	–up, –it
allaffimmi¦oq	N	–up, –ut
allaffimmiu	N	–p, –t
allaffimmiunngorti¦ppaa	V	–nngilaa
allaffimmiut	N, pl.	-
allaffimmiuune¦q	N	–rup, –rit
allaffissa¦q	N	–p, –t
allaffissia¦q	N	–p, –t
allaffissorne¦q	N	–rup, –rit
allag¦aa	V	–inngilaa
allagaa¦serisoq	N	{–serisup, –tilerisup}, {–serisut, –tilerisut}
allagaat	N	–ip, –it
allagaateqarfiit	N, pl.	-
allagaa¦tilerisoq	N	{–serisup, –tilerisup}, {–serisut, –tilerisut}
allagaatit	N, pl.	-
allagaa¦voq	V	–nngilaq
alla¦gaq	N	–kkap, –kkat
allagaqaat	N	–ip, –it
allagaqart¦oq	N	–up, –ut
allagarsia¦q	N	–p, –t
allagarsiffig¦aa	V	–inngilaa
allagarsiine¦q	N	–rup, –rit
allagarsii¦vik	N	{–ffiup, –viup}, {–ffiit, –viit}
allagarsii¦voq	V	–nngilaq
allagarsiu¦ppaa	V	–tinngilaa
allagarsiussa¦q	N	–p, –t
allagarsiussassa¦q	N	–p, –t
allagarsiuteqqi¦taq	N	{–sap, –tap}, {–sat, –tat}
allagarsi¦uteqqitaq	N	{–orteqqisap, –orteqqitap, –uteqqisap, –uteqqitap}, {–orteqqisat, –orteqqitat, –uteqqisat, –uteqqitat}
allagarsi¦voq	V	–nngilaq
allagartalersuine¦q	N	–rup, –rit
allagartalersuisart¦oq	N	–up, –ut
allagartaler¦suut	N	{–suutip, –tuutip}, {–suutit, –tuutit}
allagarta¦q	N	–p, –t
allagartartaa¦rpoq	V	–nngilaq
allagassia¦q	N	–p, –t
allagatoqaatit	N, pl.	-
allagissaa¦rpoq	V	–nngilaq
allagissaart¦oq	N	–up, –ut
allagi¦ssaartoq	N	{–ssaartup, –ttaartup}, {–ssaartut, –ttaartut}
allaju¦ppoq	V	–tinngilaq
alla¦k	N	–ap, –at
allaki¦ppoq	V	–nngilaq
allakits¦oq	N	–up, –ut
allakkajaa¦q	N	–p, –t
allakkajaa¦voq	V	–nngilaq
allakkasuarne¦q	N	–rup, –rit
allakkasuartaat	N	–ip, –it
allakkat	N, pl.	-
allakkeriveqarfi¦k	N	–up, –it
allakkeriveqarne¦q	N	–rup, –rit
allakkerivi¦k	N	–up, –it
allakkiaatit	N, pl.	-
allakkia¦q	N	–p, –t
allakkioriaa¦seq	N	–tsip, –tsit
allakki¦orpoq	V	–unngilaq
allakkisarne¦q	N	–rup, –rit
allakkisa¦rpoq	V	–nngilaq
allakkisartart¦oq	N	–up, –ut
allakkisart¦oq	N	–up, –ut
allakk¦oorpoq	V	–uunngilaq
allakkoortitsine¦q	N	–rup, –rit
allalerne¦q	N	–rup, –rit
allalers¦orpaa	V	–unngilaa
allal¦ik	N	{–iup, –lip, –lup}, –lit
allalimaa¦rpoq	V	–nngilaq
allallaqqi¦ppoq	V	–nngilaq
allami¦oq	N	–up, –ut
allamioqat	N	–ip, –it
allamiorpalunne¦q	N	–rup, –rit
allamiorsu¦aq	N	–up, –it
allamiu	N	–p, –t
allamoorut	N	–ip, –it
allamuka¦rpoq	V	–nngilaq
allanar¦aa	V	–inngilaa
allana¦rpoq	V	–nngilaq
allanarsi¦voq	V	–nngilaq
allanart¦oq	N	–up, –ut
allaneqanngilaq	V	(no generation)
allanerta¦q	N	–p, –t
allanne¦q	N	–rup, –rit
allannerlu¦ppoq	V	–nngilaq
allann¦erpaa	V	–inngilaa
allann¦erpoq	V	–inngilaq
allanngorarne¦q	N	–rup, –rit
allanngora¦rpoq	V	–nngilaq
allanngorart¦oq	N	–up, –ut
allanngorartuunngits¦oq	N	–up, –ut
allanngoriartorne¦q	N	–rup, –rit
allanngorne¦q	N	–rup, –rit
allanng¦orpaa	V	–unngilaa
allanng¦orpoq	V	–unngilaq
allanngorsaane¦q	N	–rup, –rit
allanngorsimas¦oq	N	–up, –ut
allanngorsima¦voq	V	–nngilaq
allanngortikkiartuaarneqa¦rpoq	V	–nngilaq
allanngortinneqa¦rpoq	V	–nngilaq
allanngortinneqarsinnaanngilaq	V	(no generation)
allanngortinneqarsinnaas¦oq	N	–up, –ut
allanngorti¦ppaa	V	–nngilaa
allanngorti¦ppoq	V	–nngilaq
allanngortitaane¦q	N	–rup, –rit
allanngortitassaanngissu¦seq	N	–tsip, –tsit
allanngortitassaanngits¦oq	N	–up, –ut
allanngortiterine¦q	N	–rup, –rit
allanngortiterpaa	V	(no generation)
allanngortitsine¦q	N	–rup, –rit
allanngortoqarne¦q	N	–rup, –rit
allannguilerne¦q	N	–rup, –rit
allannguine¦q	N	–rup, –rit
allannguisariaqarne¦q	N	–rup, –rit
allannguis¦oq	N	–up, –ut
allanngujaappoq	V	(no generation)
allanngujaassu¦seq	N	–tsip, –tsit
allanngujaats¦oq	N	–up, –ut
allanngujasunngorti¦ppaa	V	–nngilaa
allanngujasunngortitsine¦q	N	–rup, –rit
allannguja¦voq	V	–nngilaq
allanngujui¦ppoq	V	–nngilaq
allanngujuissu¦seq	N	–tsip, –tsit
allanngujuits¦oq	N	–up, –ut
allanngulerfiusart¦oq	N	–up, –ut
allanngussangatinnanngilaq	V	(no generation)
allanngutsaalisa¦q	N	–p, –t
allanngutsaaliu¦gaq	N	–kkap, –kkat
allanngutsaaliuine¦q	N	–rup, –rit
allanngu¦ut	N	{–ssutip, –utip}, {–ssutit, –utit}
allanngu¦uteqarneq	N	{–ssuteqarnerup, –uteqarnerup}, {–ssuteqarnerit, –uteqarnerit}
allannguutsaalisarial¦ik	N	{–iup, –lip, –lup}, –lit
allannguutsaaliu¦gaq	N	–kkap, –kkat
allannii¦voq	V	–nngilaq
allapalaa¦gaq	N	–kkap, –kkat
allapalaa¦q	N	–p, –t
allapala¦aq	N	{–ap, –up}, {–at, –it}
allapalaarine¦q	N	–rup, –rit
allapalaari¦voq	V	–nngilaq
allapalaa¦rpaa	V	–nngilaa
allapalaart¦oq	N	–up, –ut
alla¦palaartoq	N	{–palaartup, –rpalaartup}, {–palaartut, –rpalaartut}
allapalaarutissat	N, pl.	-
allapa¦ppoq	V	–nngilaq
alla¦ppaa	V	–nngilaa
alla¦ppoq	V	–nngilaq
alla¦q	N	–p, –t
Allaqarfi¦k	N	–up, –it
allaqa¦rpoq	V	–nngilaq
allaqqaa¦gaq	N	–kkap, –kkat
allaqqa¦voq	V	–nngilaq
allaqqi¦ppaa	V	–nngilaa
allaqqissaarfiit	N, pl.	-
allaqqissaarne¦q	N	–rup, –rit
allaqqissaa¦rpoq	V	–nngilaq
allaqqita¦q	N	–p, –t
allaqqunnaveerpoq	V	(no generation)
allaqqu¦ppoq	V	–tinngilaq
allarluinna¦q	N	–ap, –at
allarneeru¦ppoq	V	–tinngilaq
allarne¦q	N	–rup, –rit
allarnerasaa¦rpoq	V	–nngilaq
alla¦rpoq	V	–nngilaq
allarsuaa¦raq	N	–qqap, –qqat
allarsu¦aq	N	–up, –it
allart¦erpaa	V	–inngilaa
allart¦erpoq	V	–inngilaq
allarut	N	–ip, –it
allarutissia¦q	N	–p, –t
allarutissiat	N, pl.	-
allasiorne¦q	N	–rup, –rit
allasi¦orpoq	V	–unngilaq
allasiort¦oq	N	–up, –ut
allassaanngits¦oq	N	–up, –ut
allassa¦rpoq	V	–nngilaq
allassimaffi¦k	N	–up, –it
allassima¦voq	V	–nngilaq
allassinnaanngorti¦ppaa	V	–nngilaa
allassinnaanngorumaarpoq	V	(no generation)
allata¦q	N	–p, –t
allat¦oorpoq	V	–uunngilaq
allat¦orpoq	V	–unngilaq
alla¦torpoq	V	{–sunngilaq, –tunngilaq}
allatseqarfi¦k	N	–up, –it
allatserpalaa¦rpoq	V	–nngilaq
allatsi	N	–p, –t
allatsinne¦q	N	–rup, –rit
allatsi¦ppaa	V	–nngilaa
allatsi¦ppoq	V	–nngilaq
allatsitat	N, pl.	-
allatsitsine¦q	N	–rup, –rit
allatsitsi¦voq	V	–nngilaq
allattaane¦q	N	–rup, –rit
allattaa¦seq	N	–tsip, –tsit
allattaasilerine¦q	N	–rup, –rit
allattaas¦itaaq	N	{–itaap, –ertaap}, {–itaat, –ertaat}
allattaasitoq¦aq	N	{–qap, –ap}, {–qat, –at}
allattaasitoq¦aq	N	–qap, –qat
allattaat	N	–ip, –it
allattaat	N, pl.	-
allattaaviit	N, pl.	-
allattakkat	N, pl.	-
allattarfi¦k	N	–up, –it
allattarfissu¦aq	N	–up, –it
allattariaa¦seq	N	–tsip, –tsit
allattariar¦sorneq	N	{–sornerup, –tornerup}, {–sornerit, –tornerit}
allattarissat	N, pl.	-
allattart¦oq	N	–up, –ut
allatt¦ooq	N	–uup, –uut
allatt¦oq	N	–up, –ut
allattoqarfi¦k	N	–up, –it
allatt¦orpaa	V	–unngilaa
allattorsimaffi¦k	N	–up, –it
allattu¦gaq	N	–kkap, –kkat
allattuiffi¦k	N	–up, –it
alla¦ttuiffik	N	{–juiffiup, –ttuiffiup}, {–juiffiit, –ttuiffiit}
allattuiffissa¦q	N	–p, –t
alla¦ttuiffissaq	N	{–juiffissap, –ttuiffissap}, {–juiffissat, –ttuiffissat}
allattuiffissia¦q	N	–p, –t
alla¦ttuiffissiaq	N	{–juiffissiap, –ttuiffissiap}, {–juiffissiat, –ttuiffissiat}
allattuine¦q	N	–rup, –rit
allattui¦voq	V	–nngilaq
allattuua¦raq	N	–qqap, –qqat
allattuu¦voq	V	–nngilaq
all¦eq	N	{–erup, –iup}, {–erit, –iit}
allequtaaru¦ppoq	V	–tinngilaq
allequt¦aq	N	{–ap, –tap}, {–at, –tat}
allequt¦serpaa	V	{–italinngilaa, –sinngilaa}
aller¦aa	V	–inngilaa
allerisa¦q	N	–p, –t
allernaa¦raq	N	–qqap, –qqat
allerna¦q	N	–p, –t
allerne¦q	N	–rup, –rit
alle¦roq	N	–qqup, –qqut
all¦erpaa	V	–inngilaa
allerpaa¦q	N	–p, –t
allerpalaa¦q	N	–p, –t
all¦erpoq	V	–inngilaq
allersa¦q	N	–p, –t
alleru¦iarneq	N	{–ajarnerup, –iarnerup}, {–ajarnerit, –iarnerit}
allerulaa¦rpoq	V	–nngilaq
all¦erulaarpoq	V	{–erulaanngilaq, –iulaanngilaq}
allerula¦voq	V	–nngilaq
alleru¦ppaa	V	–tinngilaa
allerut	N	–ip, –it
allerutig¦aa	V	–inngilaa
allerutissa¦q	N	–p, –t
allerutit	N, pl.	-
alleruut	N	–ip, –it
alliaki¦ppoq	V	–nngilaq
alliallanne¦q	N	–rup, –rit
allialla¦ppoq	V	–nngilaq
all¦ianiippoq	V	{–eraniinngilaq, –ianiinngilaq}
alli¦aq	N	–ssap, –ssat
allia¦rpoq	V	–nngilaq
alliartorne¦q	N	–rup, –rit
alliar¦torneq	N	{–sornerup, –tornerup}, {–sornerit, –tornerit}
alliart¦orpoq	V	–unngilaq
alliar¦torpoq	V	{–sunngilaq, –tunngilaq}
alliartorta¦rpoq	V	–nngilaq
alliar¦tortarpoq	V	{–sortanngilaq, –tortanngilaq}
alliartortitta¦rpaa	V	–nngilaa
alliar¦tortittarpaa	V	{–sortittanngilaa, –tortittanngilaa}
alliartuaart¦oq	N	–up, –ut
alliartupiloorne¦q	N	–rup, –rit
alliar¦tupiloorneq	N	{–tupiloornerup, –supiloornerup}, {–tupiloornerit, –supiloornerit}
alliartussanngilaq	V	(no generation)
alliartuutissa¦q	N	–p, –t
alliaru¦seq	N	–tsip, –tsit
alligaars¦erpoq	V	–inngilaq
alli¦gaq	N	–kkap, –kkat
alligarni¦ppoq	V	–nngilaq
alliga¦rpaa	V	–nngilaa
alligarta¦q	N	–p, –t
alligart¦orpaa	V	–unngilaa
allikaa¦ppoq	V	–tinngilaq
allikarfig¦aa	V	–inngilaa
allika¦rpoq	V	–nngilaq
allikarti¦ppaa	V	–nngilaa
allikaru¦ppoq	V	–tinngilaq
allikkisa¦rpoq	V	–nngilaq
allilerine¦q	N	–rup, –rit
alliliine¦q	N	–rup, –rit
alline¦q	N	–rup, –rit
all¦ineq	N	–ernup, –ernit
allinermii¦ppoq	V	–nngilaq
allinilu¦ppoq	V	–nngilaq
allinngorti¦ppaa	V	–nngilaa
all¦inngortippaa	V	{–-inngortinngilaa, –.-inngortinngilaa, –inngortinngilaa}
allinni¦orpoq	V	–unngilaq
allinniorti¦ppaa	V	–nngilaa
alli¦orpoq	V	–unngilaq
alliortaannarpoq	V	(no generation)
allioru¦ppoq	V	–nngilaq
allipaqut	N	–ip, –it
allipaqut¦serpaa	V	{–italinngilaa, –sinngilaa}
allipaqutserpoq	V	(no generation)
alli¦ppoq	V	–nngilaq
allisa¦q	N	–p, –t
allisa¦rpaa	V	–nngilaa
allisa¦rpoq	V	–nngilaq
allisii¦ppoq	V	–nngilaq
allisiits¦oq	N	–up, –ut
allisiitsunngoriartorne¦q	N	–rup, –rit
allisi¦ppaa	V	–nngilaa
alli¦sippaa	V	{–sinngilaa, –tinngilaa}
allisitsiu¦serpoq	V	{–sinngilaq, –tilinngilaq}
allisitsiut	N	–ip, –it
allisitsi¦voq	V	–nngilaq
alli¦sitsivoq	V	{–sitsinngilaq, –titsinngilaq}
allis¦oorpoq	V	–uunngilaq
alliss¦erpoq	V	–inngilaq
allissers¦orpoq	V	–unngilaq
allissiu¦ppaa	V	–tinngilaa
alli¦ttartoq	N	{–ssartup, –ttartup}, {–ssartut, –ttartut}
alliu¦ppaa	V	–tinngilaa
alliut	N	–ip, –it
alliut¦ippaa	V	{–itinngilaa, –sinngilaa}
all¦iutippaa	V	{–erutinngilaa, –iutinngilaa}
all¦iuvoq	V	{–erunngilaq, –iunngilaq}
alli¦vaa	V	–nngilaa
alli¦voq	V	–nngilaq
alloqa¦rpoq	V	–nngilaq
alloraqatig¦aa	V	–inngilaa
allorarpoq	V	(no generation)
allorassaarpoq	V	(no generation)
allor¦eq	N	–ip, –it
allori¦aq	N	–ssap, –ssat
alloriarfi¦k	N	–up, –it
alloriarne¦q	N	–rup, –rit
alloriarnertu¦voq	V	–nngilaq
alloria¦rpoq	V	–nngilaq
alloriusa¦q	N	–p, –t
allorne¦q	N	–rup, –rit
allornertusaa¦rpoq	V	–nngilaq
allorniki¦ppoq	V	–nngilaq
all¦orpaa	V	–unngilaa
all¦orpoq	V	–unngilaq
allu	N	–p, –t
alluali¦orpoq	V	–unngilaq
allua¦q	N	–p, –t
allua¦rpaa	V	–nngilaa
allua¦rpoq	V	–nngilaq
alluia¦rpoq	V	–nngilaq
alluiartarfi¦k	N	–up, –it
allu¦iartarfik	N	{–ajartarfiup, –iartarfiup}, {–ajartarfiit, –iartarfiit}
Alluits¦oq	N	–up, –ut
Alluits¦oq	Prop	–up
alluits¦oq	N	–up, –ut
allukaa¦rpoq	V	–nngilaq
allunaali¦orpoq	V	–unngilaq
allunaa¦q	N	–p, –t
allunaaqattaa¦rpoq	V	–nngilaq
allunaarta¦q	N	–p, –t
allunaasaa¦raq	N	–qqap, –qqat
allunaasa¦q	N	–p, –t
allunaasiassa¦q	N	–p, –t
allunaasi¦orpoq	V	–unngilaq
allunassis¦oq	N	–up, –ut
allunassi¦voq	V	–nngilaq
allungiarfi¦k	N	–up, –it
allungia¦rpoq	V	–nngilaq
allungiartorfi¦k	N	–up, –it
allungiart¦orpoq	V	–unngilaq
allu¦ppoq	V	–nngilaq
allusiorne¦q	N	–rup, –rit
allusi¦orpoq	V	–unngilaq
allussi¦voq	V	–nngilaq
al¦oq	N	–up, –ut
aloqu¦serpaa	V	{–sinngilaa, –tilinngilaa}
aloqu¦serpoq	V	{–sinngilaq, –tilinngilaq}
aloqu¦siorpoq	V	{–siunngilaq, –tiliunngilaq}
aloqut	N	–ip, –it
aloqutit	N, pl.	-
aloqut¦serpaa	V	{–italinngilaa, –sinngilaa}
alo¦raq	N	–qqap, –qqat
alorartaa¦rpoq	V	–nngilaq
alorsina¦rpoq	V	–nngilaq
alorsine¦q	N	–rup, –rit
alorsi¦voq	V	–nngilaq
alort¦ooq	N	–uup, –uut
altari	N	–p, –t
aluerullu¦innarpoq	V	{–innanngilaq, –aannanngilaq}
alueru¦ppoq	V	–tinngilaq
aluerutt¦oorpoq	V	–uunngilaq
aluil¦erpoq	V	–inngilaq
alu¦k	N	–up, –it
alukumia¦q	N	–p, –t
alumera¦gaq	N	–kkap, –kkat
alumera¦rpaa	V	–nngilaa
alumera¦rpoq	V	–nngilaq
alumerartuinnaa¦voq	V	–nngilaq
alupaa¦rpoq	V	–nngilaq
alupaat	N, pl.	-
alupissuinna¦rpoq	V	–nngilaq
alu¦ppaa	V	–nngilaa
alu¦ppoq	V	–nngilaq
alussaa¦rpoq	V	–nngilaq
alussaa¦siorpoq	V	{–siunngilaq, –tiliunngilaq}
alussaat	N	–ip, –it
alussa¦rpoq	V	–nngilaq
aluss¦orpaa	V	–unngilaa
aluss¦orpoq	V	–unngilaq
alussu¦gaq	N	–kkap, –kkat
alussu¦ppoq	V	–tinngilaq
alutor¦aa	V	–inngilaa
alutorinart¦oq	N	–up, –ut
alutorinassu¦seq	N	–tsip, –tsit
alutorineqarusunngilaq	V	(no generation)
alutorinninne¦q	N	–rup, –rit
alutornangaart¦oq	N	–up, –ut
alutorna¦rpoq	V	–nngilaq
alutornarsaa¦gaq	N	–kkap, –kkat
alutornart¦oq	N	–up, –ut
alutornassu¦seq	N	–tsip, –tsit
alutornavi¦ssoq	N	{–ssup, –ttup}, {–ssut, –ttut}
alutorsaat	N	–ip, –it
alutorsaatig¦aa	V	–inngilaa
alutorsaa¦voq	V	–nngilaq
alutorsa¦rpoq	V	–nngilaq
alutorsarti¦ppaa	V	–nngilaa
alut¦sinneq	N	{–sinnerup, –innerup}, {–sinnerit, –innerit}
alutt¦orpaa	V	–unngilaa
alutt¦orpoq	V	–unngilaq
aluttuine¦q	N	–rup, –rit
aluu	Interj	(no generation)
amaalaarne¦q	N	–rup, –rit
amaalaart¦oq	N	–up, –ut
amaaligaa¦q	N	–p, –t
amaaligaa¦raq	N	–qqap, –qqat
amaali¦gaq	N	–kkap, –kkat
amaal¦ik	N	{–iup, –lip, –lup}, –lit
amaama¦gaq	N	–kkap, –kkat
amaama¦k	N	–ap, –at
amaama¦ppoq	V	–nngilaq
amaanngu¦aq	N	–up, –it
amaa¦q	N	–p, –t
amaarajuppoq	V	(no generation)
amaarajutt¦oq	N	–up, –ut
amaarluinna¦rpoq	V	–nngilaq
amaarlu¦innarpoq	V	{–aannanngilaq, –innanngilaq}
amaarluinnart¦oq	N	–up, –ut
amaarlu¦innartoq	N	{–innartup, –aannartup}, {–innartut, –aannartut}
amaa¦rpaa	V	–nngilaa
amaa¦rpoq	V	–nngilaq
amaarsini¦ooq	N	–uup, –uut
amaarti¦ppoq	V	–nngilaq
amaart¦oq	N	–up, –ut
amaartorujussu¦aq	N	–up, –it
amaartorujussu¦uneq	N	{–aanerup, –unerup}, {–aanerit, –unerit}
amaartorujussu¦usoq	N	{–aasup, –usup}, {–aasut, –usut}
amaartorujussu¦uvoq	V	{–aanngilaq, –unngilaq}
amaa¦serpoq	V	{–sinngilaq, –tilinngilaq}
amaat	N	–ip, –it
amaat	N, pl.	-
amaatee¦raq	N	–qqap, –qqat
amaatitaa¦rpoq	V	–nngilaq
amakk¦erpaa	V	–inngilaa
amakk¦erpoq	V	–inngilaq
amakkiu¦ppaa	V	–tinngilaa
amakkiussa¦q	N	–p, –t
amangane¦q	N	–rup, –rit
amanna¦rpoq	V	–nngilaq
amannart¦oq	N	–up, –ut
amannassu¦seq	N	–tsip, –tsit
ama¦roq	N	–qqup, –qqut
ama¦rpaa	V	–nngilaa
amarsini¦ooq	N	–uup, –uut
amarti¦ppoq	V	–nngilaq
amarueru¦ppoq	V	–tinngilaq
amaruni¦ppoq	V	–nngilaq
ameerne¦q	N	–rup, –rit
am¦eerpaa	V	–iinngilaa
ameerpoq	V	(no generation)
ameersalaarnaqaaq	V	(no generation)
ameersalaa¦rpoq	V	–nngilaq
ameersa¦q	N	–p, –t
ameersi¦voq	V	–nngilaq
ameeru¦ppoq	V	–tinngilaq
ameerutt¦oorpoq	V	–uunngilaq
am¦eq	N	{–ip, –iup, –mip}, {–iit, –it, –mit}
ameqqa¦q	N	–p, –t
amequsul¦erpoq	V	–inngilaq
amequsu¦ppoq	V	–nngilaq
amequsutsippoq	V	(no generation)
ameraasal¦ik	N	{–iup, –lip, –lup}, –lit
ameraasangasul¦ik	N	{–iup, –lip, –lup}, –lit
ameraasa¦q	N	–p, –t
ameraats¦oq	N	–up, –ut
Ameral¦ik	N	{–iup, –lip, –lup}, –lit
ame¦raq	N	–qqap, –qqat
amerarmi¦oq	N	–up, –ut
Amerika¦miu	N	{–miup, –rmiup}, {–miut, –rmiut}
Amerika¦rmiu	N	{–miup, –rmiup}, {–miut, –rmiut}
amerlanerit	N, pl.	-
amerlanersaat	N	–ip, –it
amerlanerussut	N	–ip, –it
amerlanerussuteqarluarne¦q	N	–rup, –rit
amerlanerussuteqarne¦q	N	–rup, –rit
amerlanerussuteqavinne¦q	N	–rup, –rit
amerlanerussuteqavi¦ssut	N, pl.	{–ssut, –ttut}
amerlas¦oorpaa	V	–uunngilaa
amerlasoorta¦q	N	–p, –t
amerlassu¦seq	N	–tsip, –tsit
amerlassusilersuine¦q	N	–rup, –rit
amerlassusiliine¦q	N	–rup, –rit
amerlasuut	N	–ip, –it
amerlasuut	N, pl.	-
amerlavallaat	N, pl.	-
amerleriarujussuarne¦q	N	–rup, –rit
amerliartortitsissut	N	–ip, –it
amerliartortitsi¦voq	V	–nngilaq
amerlisaane¦q	N	–rup, –rit
amerlisaatissa¦q	N	–p, –t
amerlisaa¦voq	V	–nngilaq
amerlisagassa¦q	N	–p, –t
amerlisa¦q	N	–p, –t
Amerl¦oq	N	–up, –ut
Amerl¦oq	Prop	–up
amerl¦oq	N	–up, –ut
Amerlormiu	N	–p, –t
Amerlormiuu¦voq	V	–nngilaq
amerlulerne¦q	N	–rup, –rit
am¦erlulerneq	N	{–erlulernerup, –ilulernerup}, {–erlulernerit, –ilulernerit}
am¦erlunneq	N	{–erlunnerup, –ilunnerup}, {–erlunnerit, –ilunnerit}
amerluut	N	–ip, –it
amerluuteqarne¦q	N	–rup, –rit
