Lexeme	WC	Flexion
narsaaqqi¦ppoq	V	–nngilaq
narsaaqqiss¦oq	N	–up, –ut
narsaaqqi¦ssoq	N	{–ssup, –ttup}, {–ssut, –ttut}
narsaaqqivi¦ppoq	V	–nngilaq
narsaa¦serineq	N	{–serinerup, –tilerinerup}, {–serinerit, –tilerinerit}
narsaat	N	–ip, –it
narsaatigisa¦q	N	–p, –t
narsaatinng¦orpoq	V	–unngilaq
narsaatitoq¦aq	N	–qap, –qat
narsaa¦voq	V	–nngilaq
Narsal¦ik	N	{–iup, –lip, –lup}, –lit
narsamuka¦rpoq	V	–nngilaq
Narsa¦q	N	–p, –t
Narsa¦q	Prop	–p
narsa¦q	N	–p, –t
Narsarmiu	N	–p, –t
Narsarmiut	N, pl.	-
narsarmiutaa¦raq	N	–qqap, –qqat
narsarmiutani¦ppoq	V	–nngilaq
narsarmiuta¦q	N	–p, –t
narsarmiut¦aq	N	{–ap, –tap}, {–at, –tat}
Narsarsu¦aq	N	–up, –it
Narsarsu¦aq	Prop	–up
narsarsuarmuka¦rpoq	V	–nngilaq
narsavia¦q	N	–p, –t
narsaviarta¦q	N	–p, –t
narsiaatig¦aa	V	–inngilaa
Narsia¦rpoq	V	–nngilaq
narsia¦rpoq	V	–nngilaq
narsiartaanna¦rpoq	V	–nngilaq
narsiarutit	N, pl.	-
narsingaa¦rpoq	V	–nngilaq
narsingas¦oq	N	–up, –ut
narsingavallaaqaaq	V	(no generation)
narsinga¦voq	V	–nngilaq
narsi¦ppoq	V	–nngilaq
narsiuma¦neq	N	–rnup, –rnit
narsoqattaa¦rpaa	V	–nngilaa
narsua¦vaa	V	–nngilaa
narsui¦voq	V	–nngilaq
narsukatta¦rpaa	V	–nngilaa
narsukkiart¦orpaa	V	–unngilaa
narsu¦ppaa	V	–tinngilaa
narsussuataarpaa	V	(no generation)
narsuttaagajunne¦q	N	–rup, –rit
narsuttaagajussu¦seq	N	–tsip, –tsit
narsuttaagajutt¦oq	N	–up, –ut
narsuttaa¦voq	V	–nngilaq
nartaa¦voq	V	–nngilaq
nasaangagaju¦ppoq	V	–nngilaq
nasaanga¦voq	V	–nngilaq
nasaa¦raq	N	–qqap, –qqat
nasaarfig¦aa	V	–inngilaa
nasaarne¦q	N	–rup, –rit
nasaa¦rpaa	V	–nngilaa
nasaa¦rpoq	V	–nngilaq
nasaarsaa¦rpoq	V	–nngilaq
nasaars¦erpoq	V	–inngilaq
nasaarsima¦voq	V	–nngilaq
nasaarsiut	N	–ip, –it
nasaasaa¦q	N	–p, –t
nasaasa¦q	N	–p, –t
nasal¦ik	N	{–iup, –lip, –lup}, –lit
nasaliortart¦oq	N	–up, –ut
nasalippassuit	N, pl.	-
na¦saq	N	–tsap, –tsat
nasaqanngilaq	V	(no generation)
nasaqanngits¦oq	N	–up, –ut
nasaqa¦rpoq	V	–nngilaq
nasa¦rpaa	V	–nngilaa
nasa¦rpoq	V	–nngilaq
nasarsima¦voq	V	–nngilaq
nasartaa¦rpoq	V	–nngilaq
nasartaart¦oq	N	–up, –ut
nasartaas¦erpoq	V	–inngilaq
nasartaa¦serpoq	V	{–sinngilaq, –tilinngilaq}
nasartaat	N	–ip, –it
nasartaat	N, pl.	-
nasart¦orpoq	V	–unngilaq
nasar¦torpoq	V	{–sunngilaq, –tunngilaq}
nasavia¦rpoq	V	–nngilaq
nasaviarsima¦voq	V	–nngilaq
nasavi¦ppoq	V	–nngilaq
nasiffig¦aa	V	–inngilaa
nasiffi¦k	N	–up, –it
nasikkajuppoq	V	(no generation)
nasikkiart¦orpaa	V	–unngilaa
nasinne¦q	N	–rup, –rit
nasi¦ppaa	V	–nngilaa
nasi¦ppoq	V	–nngilaq
nasittarfi¦k	N	–up, –it
nasi¦ttarfik	N	{–ssarfiup, –ttarfiup}, {–ssarfiit, –ttarfiit}
nasitt¦oq	N	–up, –ut
nasi¦ttoq	N	{–ssup, –ttup}, {–ssut, –ttut}
nasittuu¦voq	V	–nngilaq
nasi¦ttuuvoq	V	{–ssuunngilaq, –ttuunngilaq}
nassaa¦ppaa	V	–tinngilaa
nassaa¦q	N	–p, –t
nassaaqa¦rpoq	V	–nngilaq
nassaar¦aa	V	–inngilaa
nassaareqqi¦ppaa	V	–nngilaa
nassaareqqita¦q	N	–p, –t
nassaarfig¦aa	V	–inngilaa
nassaarfi¦k	N	–up, –it
nassaarineqanngits¦oq	N	–up, –ut
nassaarineqarsinnaas¦oq	N	–up, –ut
nassaarineqart¦oq	N	–up, –ut
nassaarinniffi¦k	N	–up, –it
nassaarinnitt¦oq	N	–up, –ut
nassaarne¦q	N	–rup, –rit
nassaarnia¦rpoq	V	–nngilaq
nassaa¦rpoq	V	–nngilaq
nassaarsi¦orpoq	V	–unngilaq
nassaarsiullaqqi¦ssoq	N	{–ssup, –ttup}, {–ssut, –ttut}
nassaartaanna¦rpoq	V	–nngilaq
nassaart¦oq	N	–up, –ut
nassaart¦orpoq	V	–unngilaq
nassaar¦torpoq	V	{–sunngilaq, –tunngilaq}
nassaartuaanna¦rpoq	V	–nngilaq
nassaassi¦voq	V	–nngilaq
nassaat	N	–ip, –it
nassaat	N, pl.	-
nassag¦aa	V	–inngilaa
nassa¦ppoq	V	–nngilaq
nassa¦q	N	–p, –t
nassari¦ppoq	V	–nngilaq
nassariss¦oq	N	–up, –ut
nassari¦ssoq	N	{–ssup, –ttup}, {–ssut, –ttut}
nassa¦rpaa	V	–nngilaa
nassa¦rpoq	V	–nngilaq
nassarsinnaanngilaa	V	(no generation)
nassarta¦rpoq	V	–nngilaq
nassarti¦ppaa	V	–nngilaa
nassassimaarpoq	V	(no generation)
nassat	N, pl.	-
nassataaru¦ppoq	V	–tinngilaq
nassataasivi¦k	N	–up, –it
nassata¦q	N	–p, –t
nassataqanngilaq	V	(no generation)
nassataqa¦rpoq	V	–nngilaq
nassataqarta¦rpoq	V	–nngilaq
nassatar¦aa	V	–inngilaa
nassatassa¦q	N	–p, –t
nassatat	N, pl.	-
nassatt¦oorpoq	V	–uunngilaq
nasse¦raq	N	–qqap, –qqat
nassera¦rpoq	V	–nngilaq
nassererujussuarne¦q	N	–rup, –rit
nasserigaju¦ppoq	V	–nngilaq
nasserine¦q	N	–rup, –rit
nasserinersu¦aq	N	–up, –it
nasserissaa¦rpoq	V	–nngilaq
nasserivallaaqaaq	V	(no generation)
nasseri¦voq	V	–nngilaq
nassikaa¦rpoq	V	–nngilaq
nassikaartitsi¦voq	V	–nngilaq
nassika¦rpoq	V	–nngilaq
nassilaa¦rpoq	V	–nngilaq
nassinaqaaq	V	(no generation)
nassina¦rpoq	V	–nngilaq
nassi¦ppaa	V	–nngilaa
nassi¦ppoq	V	–nngilaq
nassissinnaa¦voq	V	–nngilaq
nassititt¦oq	N	–up, –ut
nassit¦ittoq	N	{–ittup, –sittup}, {–ittut, –sittut}
nassitsine¦q	N	–rup, –rit
nassitsis¦oq	N	–up, –ut
nassitsi¦voq	V	–nngilaq
nassiukkiart¦orpaa	V	–unngilaa
nassiunneqaqatig¦aa	V	–inngilaa
nassiu¦ppaa	V	–tinngilaa
nassiussaleris¦oq	N	–up, –ut
nassiussa¦q	N	–p, –t
nassiussarsi¦voq	V	–nngilaq
nassiussine¦q	N	–rup, –rit
nassiussis¦oq	N	–up, –ut
nassiussivig¦aa	V	–inngilaa
nassiussi¦vigaa	V	{–ffiginngilaa, –viginngilaa}
nassiussi¦voq	V	–nngilaq
nassiuss¦orpaa	V	–unngilaa
nassiuteqqi¦ppaa	V	–nngilaa
nassiuteqqu¦aa	V	–nngilaa
nassi¦voq	V	–nngilaq
nassoqanngilaq	V	(no generation)
nassoqqi¦k	N	–up, –it
nassoqqi¦ppoq	V	–nngilaq
nassoqqissu¦aq	N	–up, –it
nassu	N	–p, –t
nassueqqu¦aa	V	–nngilaa
nassuerne¦q	N	–rup, –rit
nassu¦erpaa	V	–inngilaa
nassu¦erpoq	V	–inngilaq
nassuersi¦ppaa	V	–nngilaa
nassuerusia¦q	N	–p, –t
nassueru¦siaq	N	{–siap, –tiliap}, {–siat, –tiliat}
nassuerut	N	–ip, –it
nassuerutig¦aa	V	–inngilaa
nassuerutiginninne¦q	N	–rup, –rit
nassuiaallua¦rpoq	V	–nngilaq
nassu¦iaalluarpoq	V	{–ajaalluanngilaq, –iaalluanngilaq}
nassuiaane¦q	N	–rup, –rit
nassu¦iaaneq	N	{–ajaanerup, –iaanerup}, {–ajaanerit, –iaanerit}
nassuiaaniut	N	–ip, –it
nassu¦iaaniut	N	{–ajaaniutip, –iaaniutip}, {–ajaaniutit, –iaaniutit}
nassuiaa¦ppaa	V	–tinngilaa
nassuiaa¦serpaa	V	{–sinngilaa, –tilinngilaa}
nassuiaa¦serpaa	V	{–tilinngilaa, –sinngilaa}
nassuiaasi¦orpoq	V	–unngilaq
nassuiaa¦siorpoq	V	{–siunngilaq, –tiliunngilaq}
nassuiaas¦oq	N	–up, –ut
nassu¦iaasoq	N	{–ajaasup, –iaasup}, {–ajaasut, –iaasut}
nassuiaassi¦voq	V	–nngilaq
nassuiaasussaane¦q	N	–rup, –rit
nassu¦iaasussaaneq	N	{–ajaasussaanerup, –iaasussaanerup}, {–ajaasussaanerit, –iaasussaanerit}
nassuiaat	N	–ip, –it
nassuiaataas¦oq	N	–up, –ut
nassuiaateqaqqusine¦q	N	–rup, –rit
nassuiaateqaqqusi¦voq	V	–nngilaq
nassuiaateqarfig¦aa	V	–inngilaa
nassuiaateqarne¦q	N	–rup, –rit
nassuiaateqa¦rpoq	V	–nngilaq
nassuiaatig¦aa	V	–inngilaa
nassu¦iaatigaa	V	{–ajaatiginngilaa, –iaatiginngilaa}
nassuiaatinngu¦aq	N	–up, –it
nassuiaatissarsiorne¦q	N	–rup, –rit
nassuiaatitaqartariaqanngilaq	V	(no generation)
nassuiaa¦voq	V	–nngilaq
nassu¦iaavoq	V	{–ajaanngilaq, –iaanngilaq}
nassuiagaane¦q	N	–rup, –rit
nassu¦iagaaneq	N	{–ajagaanerup, –iagaanerup}, {–ajagaanerit, –iagaanerit}
nassuiarneqarsinnaanngits¦oq	N	–up, –ut
nassu¦iarneqarsinnaanngitsoq	N	{–ajarneqarsinnaanngitsup, –iarneqarsinnaanngitsup}, {–ajarneqarsinnaanngitsut, –iarneqarsinnaanngitsut}
nassuiarneqarsinnaas¦oq	N	–up, –ut
nassu¦iarneqarsinnaasoq	N	{–ajarneqarsinnaasup, –iarneqarsinnaasup}, {–ajarneqarsinnaasut, –iarneqarsinnaasut}
nassuiarnerlu¦ppaa	V	–nngilaa
nassu¦iarnerluppaa	V	{–ajarnerlunngilaa, –iarnerlunngilaa}
nassuia¦rpaa	V	–nngilaa
nassu¦iarpaa	V	{–ajanngilaa, –ianngilaa}
nassuiarsimas¦oq	N	–up, –ut
nassu¦iarsimasoq	N	{–ajarsimasup, –iarsimasup}, {–ajarsimasut, –iarsimasut}
nassuilluinna¦rpoq	V	–nngilaq
nassuinngilaq	V	(no generation)
nassuinngissu¦seq	N	–tsip, –tsit
nassuinngits¦oq	N	–up, –ut
nassui¦ppoq	V	–nngilaq
nassuissu¦seq	N	–tsip, –tsit
nassuit	N, pl.	-
nassuits¦oq	N	–up, –ut
nassuitsunngu¦aq	N	–up, –it
nassu¦k	N	–up, –it
nassuki¦ppoq	V	–nngilaq
nassul¦ik	N	{–iup, –lip, –lup}, –lit
nassullu¦ppoq	V	–nngilaq
nassummigaagaju¦ppoq	V	–nngilaq
nassummigaa¦voq	V	–nngilaq
nassummiga¦rpaa	V	–nngilaa
nassummi¦ppaa	V	–nngilaa
nassummissaa¦voq	V	–nngilaq
nassungas¦oq	N	–up, –ut
nassutanngueru¦ppoq	V	–tinngilaq
Nassutt¦ooq	N	–uup, –uut
Nassutt¦ooq	Prop	–uup
nassutt¦ooq	N	–uup, –uut
nassuusaa¦voq	V	–nngilaq
nassuusa¦q	N	–p, –t
nassuusaqa¦rpoq	V	–nngilaq
nassuus¦oq	N	–up, –ut
nassuu¦voq	V	–nngilaq
nataalia¦rpoq	V	–nngilaq
nataa¦q	N	–p, –t
nataaqanngilaq	V	(no generation)
nataaqanngits¦oq	N	–up, –ut
nataarnaa¦raq	N	–qqap, –qqat
nataarnaara¦rpoq	V	–nngilaq
nataarna¦q	N	–p, –t
nataarnarnia¦rpoq	V	–nngilaq
nataarna¦rpoq	V	–nngilaq
nataarnarsiut	N	–ip, –it
nataarnarsu¦aq	N	–up, –it
nataarnia¦q	N	–p, –t
nataarniarfi¦k	N	–up, –it
nataarniarfinnaa¦q	N	–p, –t
nataarnia¦rpoq	V	–nngilaq
nataarni¦voq	V	–nngilaq
nataassia¦q	N	–p, –t
nataav¦erpaa	V	–inngilaa
nataav¦erpoq	V	–inngilaq
nataaveru¦ppoq	V	–tinngilaq
nataqq¦oq	N	–up, –ut
nataqqorna¦q	N	–p, –t
nataqqornarne¦q	N	–rup, –rit
nataqqornarpalu¦ppoq	V	–nngilaq
nataqqorna¦rpoq	V	–nngilaq
nataqqornart¦oq	N	–up, –ut
nataqqornartorsu¦uvoq	V	{–aanngilaq, –unngilaq}
nataqqua¦q	N	–p, –t
nataqquartorti¦ppoq	V	–nngilaq
nataqquinnaa¦voq	V	–nngilaq
nataqqul¦ik	N	{–iup, –lip, –lup}, –lit
nataqqungas¦oq	N	–up, –ut
nataqqunngorne¦q	N	–rup, –rit
nataqqunngortitsine¦q	N	–rup, –rit
nata¦sserpaa	V	{–alinngilaa, –ssinngilaa}
nata¦ssiivoq	V	{–aliinngilaq, –ssiinngilaq}
nata¦ssiuppaa	V	{–aliutinngilaa, –ssiutinngilaa}
na¦teq	N	–qqup, –qqit
nateqanngilaq	V	(no generation)
nateqanngits¦oq	N	–up, –ut
nateri¦ppoq	V	–nngilaq
naterissuunngilaq	V	(no generation)
naterlu¦ppoq	V	–nngilaq
natermii¦ppoq	V	–nngilaq
natermi¦oq	N	–up, –ut
natermiu	N	–p, –t
natermiuu¦voq	V	–nngilaq
naternaa¦q	N	–p, –t
naternaa¦rpoq	V	–nngilaq
naterna¦q	N	–p, –t
naterni¦ppoq	V	–nngilaq
natersi¦orpoq	V	–unngilaq
natersiort¦oq	N	–up, –ut
natersiut	N	–ip, –it
natersi¦vaa	V	–nngilaa
natersi¦voq	V	–nngilaq
natersu¦aq	N	–up, –it
natil¦erpaa	V	–inngilaa
natilersuine¦q	N	–rup, –rit
natilii¦voq	V	–nngilaq
nat¦iliorpaa	V	{–iliunngilaa, –siunngilaa}
nat¦iliorpoq	V	{–iliunngilaq, –siunngilaq}
Nationalt Center for Miljø og Energi	Prop	–ip
nats¦eq	N	{–ip, –iup}, {–iit, –it}
natse¦raq	N	–qqap, –qqat
natsernia¦rpoq	V	–nngilaq
nats¦erpoq	V	–inngilaq
natsersaa¦rpoq	V	–nngilaq
natsersiut	N	–ip, –it
natsersu¦aq	N	–up, –it
natsersua¦raq	N	–qqap, –qqat
natser¦suaraq	N	{–suaqqap, –tuaqqap}, {–suaqqat, –tuaqqat}
natsersuarnia¦rpoq	V	–nngilaq
natsersua¦rpoq	V	–nngilaq
natsersuatsia¦q	N	–ap, –at
natsersuatsia¦q	N	–p, –t
natsersuatsi¦aq	N	–up, –it
natser¦suatsiaq	N	{–suatsiup, –tuatsiup}, {–suatsiit, –tuatsiit}
natsiaaru¦ppoq	V	–tinngilaq
natsiani¦ppoq	V	–nngilaq
natsia¦q	N	–p, –t
natsikkiart¦orpoq	V	–unngilaq
natsil¦ik	N	{–iup, –lip, –lup}, –lit
natsilisaa¦rpoq	V	–nngilaq
natsillaa¦voq	V	–nngilaq
natsilla¦k	N	–ap, –at
natsillassu¦aq	N	–up, –it
natsilu¦aq	N	–ssap, –ssat
natsiluartaa¦rpoq	V	–nngilaq
natsimaasarne¦q	N	–rup, –rit
natsimaasa¦rpoq	V	–nngilaq
natsimane¦q	N	–rup, –rit
natsimaqaaq	V	(no generation)
natsimasorsuu¦voq	V	–nngilaq
natsimasorsu¦uvoq	V	{–aanngilaq, –unngilaq}
natsimavallaanngilaq	V	(no generation)
natsimavi¦ppoq	V	–nngilaq
natsima¦voq	V	–nngilaq
natsimisaa¦rpoq	V	–nngilaq
natsinnaanna¦q	N	–ap, –at
natsinna¦annaq	N	{–annaap, –rinnaap}, {–annaat, –rinnaat}
natsinna¦q	N	–rup, –rit
natsinngu¦aq	N	–up, –it
nat¦siorpaa	V	{–iliunngilaa, –siunngilaa}
nat¦siorpoq	V	{–iliunngilaq, –siunngilaq}
natsiort¦oq	N	–up, –ut
nat¦siortoq	N	{–iliortup, –siortup}, {–iliortut, –siortut}
natsi¦ppoq	V	–nngilaq
natsisaannal¦ik	N	{–iup, –lip, –lup}, –lit
natsisaa¦rpoq	V	–nngilaq
natsisilers¦orpaa	V	–unngilaa
natsisit	N, pl.	-
natsissu¦ppaa	V	–tinngilaa
natsit	N	–ip, –it
natsi¦t	N, pl.	{–it, –t}
natsittorsuu¦voq	V	–nngilaq
natsittorsu¦uvoq	V	{–aanngilaq, –unngilaq}
natsi¦voq	V	–nngilaq
nattaqqallisaa¦rpoq	V	–nngilaq
nattaqqallisa¦rpoq	V	–nngilaq
nattoralaa¦q	N	–p, –t
nattoralaarsu¦aq	N	–up, –it
nattoral¦ik	N	{–iup, –lip, –lup}, –lit
nattoralissu¦aq	N	–up, –it
nattoral¦issuaq	N	{–ersuup, –issuup}, {–ersuit, –issuit}
nattoraliusa¦q	N	–p, –t
nattorali¦usaq	N	{–asap, –usap}, {–asat, –usat}
nattorallit	N, pl.	-
natto¦raq	N	–qqap, –qqat
naveeqqajarpaa	V	(no generation)
naveerluinna¦rpoq	V	–nngilaq
naveerlu¦innarpoq	V	{–aannanngilaq, –innanngilaq}
naveerne¦q	N	–rup, –rit
naveerneqarne¦q	N	–rup, –rit
nav¦eerpaa	V	–iinngilaa
nav¦eerpoq	V	–iinngilaq
naveersa¦rpoq	V	–nngilaq
naveerserujussuarne¦q	N	–rup, –rit
naveersine¦q	N	–rup, –rit
naveersinne¦q	N	–rup, –rit
naveersi¦ppoq	V	–nngilaq
naveersi¦voq	V	–nngilaq
naveertuaanna¦rpaa	V	–nngilaa
naveerujussuarne¦q	N	–rup, –rit
naveerujussuarpaa	V	(no generation)
naviag¦aa	V	–inngilaa
naviakku¦ppaa	V	–nngilaa
naviakkussi¦voq	V	–nngilaq
navialiffi¦k	N	–up, –it
navialisitsisinnaajunnaar¦sitsineq	N	{–sitsinerup, –titsinerup}, {–sitsinerit, –titsinerit}
navialissut	N	–ip, –it
naviali¦voq	V	–nngilaq
navianaataaru¦ppaa	V	–tinngilaa
navianaatil¦ik	N	{–iup, –lip, –lup}, –lit
navianangaart¦oq	N	–up, –ut
naviananngilaq	V	(no generation)
naviananngissu¦seq	N	–tsip, –tsit
naviananngits¦oq	N	–up, –ut
navianaqaaq	V	(no generation)
navianaqis¦oq	N	–up, –ut
navianarluinnart¦oq	N	–up, –ut
navianarnera¦rpaa	V	–nngilaa
navianarpallaanngilaq	V	(no generation)
naviana¦rpoq	V	–nngilaq
navianarsi¦voq	V	–nngilaq
navianart¦oq	N	–up, –ut
navianartoqangaart¦oq	N	–up, –ut
navianartoqanngilaq	V	(no generation)
navianartoqanngits¦oq	N	–up, –ut
navianartoqarfius¦oq	N	–up, –ut
navianartoqarnerus¦oq	N	–up, –ut
navianartorsiornart¦oq	N	–up, –ut
navianartorsi¦orpoq	V	–unngilaq
navianartorsiorsinnaasut	N, pl.	-
navianartorsiorti¦ppaa	V	–nngilaa
navianartorsiul¦erpoq	V	–inngilaq
navianartueru¦ppoq	V	–tinngilaq
navianartuerutt¦oq	N	–up, –ut
navianartul¦ik	N	{–iup, –lip, –lup}, –lit
navianartumiitt¦oq	N	–up, –ut
navianarunnaa¦rpoq	V	–nngilaq
navianassu¦seq	N	–tsip, –tsit
navianavi¦ssoq	N	{–ssup, –ttup}, {–ssut, –ttut}
naviasu¦ppoq	V	–nngilaq
naviasussu¦seq	N	–tsip, –tsit
naviasuuteqa¦rpoq	V	–nngilaq
naviataa¦rpoq	V	–nngilaq
naviatsaa¦ppaa	V	–tinngilaa
naviatsa¦ppoq	V	–nngilaq
naviattaalluinna¦rpoq	V	–nngilaq
naviattaa¦ppoq	V	{–nngilaq, –tinngilaq}
naviattaats¦oq	N	–up, –ut
naviattaat¦soq	N	{–sup, –tup}, {–sut, –tut}
naviatta¦rpoq	V	–nngilaq
naviattart¦ooq	N	–uup, –uut
naviattartu¦voq	V	–nngilaq
navi¦gaq	N	–kkap, –kkat
naviiataarluinna¦rpoq	V	–nngilaq
naviiataa¦rpoq	V	–nngilaq
naviingaarne¦q	N	–rup, –rit
naviingaa¦rpaa	V	–nngilaa
navi¦ppaa	V	–nngilaa
navi¦ppoq	V	–nngilaq
navissivi¦k	N	–up, –it
navissi¦voq	V	–nngilaq
navitsit	N	–ip, –it
navitsivi¦k	N	–up, –it
NB	N	(no generation)
neeqqorpalla¦ppoq	V	–nngilaq
neeqq¦orpallappoq	V	{–orpallanngilaq, –upallanngilaq}
neeqq¦orpoq	V	–unngilaq
neeqqulaa¦rpoq	V	–nngilaq
neeqqullari¦ppoq	V	–nngilaq
neeqqulunne¦q	N	–rup, –rit
neeqqulu¦ppoq	V	–nngilaq
negererpalutt¦oq	N	–up, –ut
neqaajaane¦q	N	–rup, –rit
neqaajaa¦voq	V	–nngilaq
neqaaja¦rpaa	V	–nngilaa
neqaajarsima¦voq	V	–nngilaq
neqaajartinne¦q	N	–rup, –rit
neqaajarti¦ppaa	V	–nngilaa
neqaalatsinaqaaq	V	(no generation)
neqaalatsinarsi¦voq	V	–nngilaq
neqaalatsi¦voq	V	–nngilaq
neqaannaa¦voq	V	–nngilaq
neqaaqi¦voq	V	–nngilaq
neqaarnia¦q	N	–p, –t
neqaarniarfi¦k	N	–up, –it
neqaarniart¦oq	N	–up, –ut
neqaarniut	N	–ip, –it
neqaa¦rpaa	V	–nngilaa
neqaa¦rpoq	V	–nngilaq
neqaarsi¦voq	V	–nngilaq
neqaasaki¦ppoq	V	–nngilaq
neqaasa¦q	N	–p, –t
neqaasivi¦k	N	–up, –it
neqaasi¦voq	V	–nngilaq
neqaas¦orpoq	V	–unngilaq
neqaassui	Interj	(no generation)
neqaat	N	–ip, –it
neqaataaru¦ppoq	V	–tinngilaq
neqangiaa¦voq	V	–nngilaq
neqeqarlua¦rpoq	V	–nngilaq
neqeqarluart¦oq	N	–up, –ut
neqerooqaaq	V	(no generation)
neqeroorfigineqart¦oq	N	–up, –ut
neqerooriaa¦seq	N	–tsip, –tsit
neqer¦oorpoq	V	–uunngilaq
neqeroorut	N	–ip, –it
Neqi	N	–p, –t
neqi	N	–p, –t
neqig¦aa	V	–inngilaa
neq¦igaa	V	{–erinngilaa, –iginngilaa}
neqigillua¦rpaa	V	–nngilaa
neq¦igilluarpaa	V	{–erilluanngilaa, –igilluanngilaa}
neqigi¦ppoq	V	–nngilaq
neqigu¦ppoq	V	–nngilaq
neqikata¦ppoq	V	–nngilaq
neqileri¦voq	V	–nngilaq
neqili¦orpoq	V	–unngilaq
neqill¦erpoq	V	–inngilaq
neqiluajui¦ppoq	V	–nngilaq
neqilua¦rpoq	V	–nngilaq
neqiluartaanna¦rpoq	V	–nngilaq
neqiluart¦oq	N	–up, –ut
neqiminaatsia¦q	N	{–ap, –p}, {–at, –t}
neqim¦ineq	N	–ernup, –ernit
neqis¦erpoq	V	–inngilaq
neqisinia¦rpoq	V	–nngilaq
neqisissu¦ppaa	V	–tinngilaa
neqisi¦voq	V	–nngilaq
neqissaat	N	–ip, –it
neqissaateqa¦rpoq	V	–nngilaq
neqissaa¦voq	V	–nngilaq
neqissa¦q	N	–p, –t
neqissaralu¦aq	N	–up, –it
neqissarsi¦orpoq	V	–unngilaq
neqissarsi¦voq	V	–nngilaq
neqissiort¦oq	N	–up, –ut
neqiss¦iortoq	N	{–aliortup, –iortup}, {–aliortut, –iortut}
neqisunni	N	–p, –t
neqitaaru¦ppoq	V	–tinngilaq
neqita¦q	N	–p, –t
neqit¦aq	N	{–ap, –tap}, {–at, –tat}
neqitaqanngits¦oq	N	–up, –ut
neqitassa¦q	N	–p, –t
neqitassaqqi¦ppoq	V	–nngilaq
neqit¦orpoq	V	–unngilaq
neqits¦erpaa	V	–inngilaa
neqits¦erpoq	V	–inngilaq
neqitsii¦voq	V	–nngilaq
neqitsiu¦ppaa	V	–tinngilaa
neqitsiussa¦q	N	–p, –t
neqitua¦rpoq	V	–nngilaq
neqitujaa¦rpoq	V	–nngilaq
neqituumas¦oq	N	–up, –ut
neqituuma¦voq	V	–nngilaq
neqiut	N	–ip, –it
neqiutaaru¦ppoq	V	–tinngilaq
neqqa¦ppoq	V	–nngilaq
neqqari¦k	N	–up, –it
neqqarinne¦q	N	–rup, –rit
neqqari¦ppoq	V	–nngilaq
neqqariss¦oq	N	–up, –ut
neqqari¦ssoq	N	{–ssup, –ttup}, {–ssut, –ttut}
neqqarivi¦ppoq	V	–nngilaq
neqqattaa¦q	N	–p, –t
neraa¦rpoq	V	–nngilaq
neraasa¦q	N	–p, –t
neraasa¦rpoq	V	–nngilaq
neraasarsu¦aq	N	–up, –it
nereqanngilaq	V	(no generation)
nereqat	N	–ip, –it
nereqataa¦voq	V	–nngilaq
nereqatigiinne¦q	N	–rup, –rit
nereqatigisa¦q	N	–p, –t
nereqqammerpoq	V	(no generation)
nereqqunngilaa	V	(no generation)
nerer¦eerpoq	V	–iinngilaq
nerersuaqatigiinne¦q	N	–rup, –rit
nerersuarne¦q	N	–rup, –rit
nerersuataarpoq	V	(no generation)
nererujussuarne¦q	N	–rup, –rit
nererujussuarpoq	V	(no generation)
nererulu¦ppoq	V	–nngilaq
nererulussimas¦oq	N	–up, –ut
nererusukkaluarpoq	V	(no generation)
nererusukkunnaarpoq	V	(no generation)
nererusuler¦aluarpoq	V	–sikkaluanngilaq
nererusuler¦nikuuvoq	V	{–nikuunngilaq, –sinnikuunngilaq}
nererusuler¦poq	V	–sinngilaq
nererusulersi¦massaaq	V	–ssimassanngilaq
nererusulluinnarpoq	V	(no generation)
nererusunnaqaaq	V	(no generation)
nererusunnarpoq	V	(no generation)
nererusunnarta¦rpoq	V	–nngilaq
nererusunnavianngilaq	V	(no generation)
nererusunne¦q	N	–rup, –rit
nererusunneru¦voq	V	–nngilaq
nererusunngikkaluarpoq	V	(no generation)
nererusunnginne¦q	N	–rup, –rit
nererusuppallaarpoq	V	(no generation)
nererusu¦ppoq	V	–nngilaq
nererusussu¦seq	N	–tsip, –tsit
nererusussuseqannginne¦q	N	–rup, –rit
nererusutt¦oq	N	–up, –ut
nererusuttuarpoq	V	(no generation)
nerfajart¦orpoq	V	–unngilaq
nerfala	N	–p, –t
nerfalaanna¦rpoq	V	–nngilaq
nerfalaa¦voq	V	–nngilaq
nerfalagaju¦ppoq	V	–nngilaq
nerfalajua¦rpoq	V	–nngilaq
nerfalas¦oq	N	–up, –ut
nerfala¦voq	V	–nngilaq
nerfallaa¦ppaa	V	–tinngilaa
nerfalla¦rpoq	V	–nngilaq
nerfallart¦erpoq	V	–inngilaq
nerfallarti¦ppaa	V	–nngilaa
nerfukkiart¦orpaa	V	–unngilaa
nerfullua¦rpaa	V	–nngilaa
nerfu¦ppaa	V	–nngilaa
neria	N	–p, –t
neriaaqqu¦aa	V	–nngilaa
neriaaqqunavianngilaa	V	(no generation)
neriaaqqusima¦vaa	V	–nngilaa
neriaarsima¦voq	V	–nngilaq
neriaartariaqanngilaq	V	(no generation)
neriaartariaqa¦rpoq	V	–nngilaq
neriaarta¦rpoq	V	–nngilaq
neriaassa¦aq	V	–nngilaq
nerialu¦ppoq	V	–nngilaq
neriartoraluarpoq	V	(no generation)
neriartorasuarniarpoq	V	(no generation)
