Lexeme	WC	Flexion
qalianii¦ppoq	V	–nngilaq
qalia¦q	N	–p, –t
qaliaqarpoq	V	(no generation)
qaliaqqortuvoq	V	(no generation)
qaliarmiu	N	–p, –t
qalipaagajuppoq	V	(no generation)
qalipaajaavoq	V	(no generation)
qalipaajarpaa	V	(no generation)
qalipaakatannerarpoq	V	(no generation)
qalipaallaqqippoq	V	(no generation)
qalipaane¦q	N	–rup, –rit
qalipaa¦q	N	–p, –t
qalipaarpaa	V	(no generation)
qalipaarpoq	V	(no generation)
qalipaarsimavoq	V	(no generation)
qalipaasarpoq	V	(no generation)
qalipaaserpaa	V	(no generation)
qalipaasersorpaa	V	(no generation)
qalipaa¦sersuineq	N	{–sersuinerup, –tilersuinerup}, {–sersuinerit, –tilersuinerit}
qalipaa¦sersuisarfik	N	{–sersuisarfiup, –tilersuisarfiup}, {–sersuisarfiit, –tilersuisarfiit}
qalipaa¦siineq	N	{–siinerup, –tiliinerup}, {–siinerit, –tiliinerit}
qalipaasit	N	–ip, –it
qalipaasiut	N	–ip, –it
qalipaasiutaarserpoq	V	(no generation)
qalipaas¦oq	N	–up, –ut
qalipaat	N	–ip, –it
qalipaat	N, pl.	-
qalipaataajarpaa	V	(no generation)
qalipaataannanngorpoq	V	(no generation)
qalipaataarluerpoq	V	(no generation)
qalipaatigippoq	V	(no generation)
qalipaatigissaarpoq	V	(no generation)
qalipaatigiss¦oq	N	–up, –ut
qalipaatigi¦ssoq	N	{–ssup, –ttup}, {–ssut, –ttut}
qalipaatil¦ik	N	{–iup, –lip, –lup}, –lit
qalipaatissa¦q	N	–p, –t
qalipaatissia¦q	N	–p, –t
qalipaavoq	V	(no generation)
qalipagaarniarpoq	V	(no generation)
qalipa¦gaq	N	–kkap, –kkat
qalipagarsu¦aq	N	–up, –it
qalipa¦k	N	–ap, –at
qalipakkat	N, pl.	-
qalipak¦oq	N	–up, –ut
qalipalluarpaa	V	(no generation)
qalipanne¦q	N	–rup, –rit
qalipappaa	V	(no generation)
qalipappoq	V	(no generation)
qalipassimas¦oq	N	–up, –ut
qalipassimavoq	V	(no generation)
qalipattarpoq	V	(no generation)
qalipatt¦ooq	N	–uup, –uut
qalipperpoq	V	(no generation)
qalippersoorpoq	V	(no generation)
qalippiarpoq	V	(no generation)
qalippiuppoq	V	(no generation)
qalissarsivoq	V	(no generation)
qalissia¦q	N	–p, –t
qallaats¦oq	N	–up, –ut
qallaatsortorpoq	V	(no generation)
qallajaappoq	V	(no generation)
qallajavoq	V	(no generation)
qallangaappoq	V	(no generation)
qallangavoq	V	(no generation)
qallaserpoq	V	(no generation)
qallasersorsuuvoq	V	(no generation)
qall¦eq	N	{–erup, –iup}, {–erit, –iit}
qalleqqippaa	V	(no generation)
qalleqqissarpaa	V	(no generation)
qalleraavoq	V	(no generation)
qallerarpaa	V	(no generation)
qallerneqanngits¦oq	N	–up, –ut
qallerpaa	V	(no generation)
qallerpaa¦q	N	–p, –t
qallerpoq	V	(no generation)
qallersaat	N	–ip, –it
qaller¦saat	N	{–saatip, –taatip}, {–saatit, –taatit}
qallersimavaa	V	(no generation)
qallersiorpoq	V	(no generation)
qallersu¦gaq	N	–kkap, –kkat
qallersugartorpoq	V	(no generation)
qallersuine¦q	N	–rup, –rit
qallersuut	N	–ip, –it
qaller¦suut	N	{–suutip, –tuutip}, {–suutit, –tuutit}
qallersuutaarniarfi¦k	N	–up, –it
qaller¦suutaarniarfik	N	{–suutaarniarfiup, –tuutaarniarfiup}, {–suutaarniarfiit, –tuutaarniarfiit}
qallersuutissa¦q	N	–p, –t
qaller¦suutissaq	N	{–suutissap, –tuutissap}, {–suutissat, –tuutissat}
qallersuutiterpaa	V	(no generation)
qalliallappoq	V	(no generation)
qalliartorpoq	V	(no generation)
qalliartort¦oq	N	–up, –ut
qalli¦gaq	N	–kkap, –kkat
qalliine¦q	N	–rup, –rit
qallilerpaa	V	(no generation)
qallilerut	N	–ip, –it
qalliliuuppoq	V	(no generation)
qalline¦q	N	–rup, –rit
qallingerpaa	V	(no generation)
qallingerpoq	V	(no generation)
qallinikippoq	V	(no generation)
qallinippoq	V	(no generation)
qallinissimavoq	V	(no generation)
qallinngortippaa	V	(no generation)
qallinniuppaa	V	(no generation)
qallipiaajarpaa	V	(no generation)
qallipia¦k	N	–ap, –at
qalli¦t	N	–sip, –sit
qalliuniarne¦q	N	–rup, –rit
qall¦iuniarneq	N	{–eruniarnerup, –iuniarnerup}, {–eruniarnerit, –iuniarnerit}
qalliuniarpoq	V	(no generation)
qalliuppaa	V	(no generation)
qalliut	N	–ip, –it
qalliuvoq	V	(no generation)
qallivaa	V	(no generation)
qallivoq	V	(no generation)
qalloqqort¦ooq	N	–uup, –uut
qallorne¦q	N	–rup, –rit
qallorpaa	V	(no generation)
qallorpoq	V	(no generation)
qallortuarpoq	V	(no generation)
qallu	N	–p, –t
qallueruppoq	V	(no generation)
qalluigaa	V	(no generation)
qallui¦k	N	–up, –it
qalluine¦q	N	–rup, –rit
qalluivoq	V	(no generation)
qallukippoq	V	(no generation)
qallunaam¦ineq	N	{–ernup, –inerup}, {–ernit, –inerit}
qallunaam¦ineq	N	–ernup, –ernit
qallunaangaja¦k	N	–ap, –at
qallunaangavoq	V	(no generation)
qallunaa¦q	N	–p, –t
qallunaaqarfi¦k	N	–up, –it
qallunaarmiu	N	–p, –t
qallunaarpasippoq	V	(no generation)
qallunaarpoq	V	(no generation)
qallunaarsu¦aq	N	–up, –it
qallunaartaat	N	–ip, –it
qallunaartaat	N, pl.	-
qallu¦naartaat	N	{–naartaatip, –tinaartaatip}, {–naartaatit, –tinaartaatit}
qallunaarta¦q	N	–p, –t
qallunaartat	N, pl.	-
qallunaartippoq	V	(no generation)
qallunaatoorne¦q	N	–rup, –rit
qallunaatoorpoq	V	(no generation)
qallunaatoorsinnaassu¦seq	N	–tsip, –tsit
qallunaatsiaat	N	–ip, –it
qallunaatsiaat	N, pl.	-
qallunaatsia¦q	N	–ap, –at
qallunarni	N	–p, –t
qallunarnippoq	V	(no generation)
qallunassivoq	V	(no generation)
qallunnerisaannarpoq	V	(no generation)
qallunnerit¦ooq	N	–uup, –uut
qallunnerivoq	V	(no generation)
qallunniaavoq	V	(no generation)
qallunnia¦q	N	–p, –t
qallunniarajuppoq	V	(no generation)
qallunniarne¦q	N	–rup, –rit
qallunniarpoq	V	(no generation)
qallunniartaannarpoq	V	(no generation)
qallupia¦k	N	–ap, –at
qallupia¦q	N	–rup, –rit
qalluppaa	V	(no generation)
qalluppoq	V	(no generation)
qallussarpoq	V	(no generation)
qallussivoq	V	(no generation)
qallussu¦aq	N	–up, –it
qallusu¦k	N	–up, –it
qallut	N	–ip, –it
qallut	N, pl.	-
qallutaarserpoq	V	(no generation)
qallutigaa	V	(no generation)
qallutitaarpoq	V	(no generation)
qallutoornaqaaq	V	(no generation)
qallutoornarsivoq	V	(no generation)
qallutoorpoq	V	(no generation)
qalluttaarpoq	V	(no generation)
qalooraasuuvoq	V	(no generation)
qalooraavoq	V	(no generation)
qaloorfigaa	V	(no generation)
qaloorpoq	V	(no generation)
qaloqqasaaqaaq	V	(no generation)
qaloqqasa¦q	N	–p, –t
qaloqqavaa	V	(no generation)
qalorsa¦q	N	–p, –t
qalorsuit	N, pl.	-
qaluaa	V	(no generation)
qalugi¦aq	N	–ssap, –ssat
qalugiarpaa	V	(no generation)
qalugiartal¦ik	N	{–iup, –lip, –lup}, –lit
qalugisserpoq	V	(no generation)
qalugiusa¦q	N	–p, –t
qalujuaannarpoq	V	(no generation)
qaluliorpoq	V	(no generation)
qalumane¦q	N	–rup, –rit
qaluma¦neq	N	{–nerup, –rnup}, {–nerit, –rnit}
qalumavoq	V	(no generation)
qalumii	N	–p, –t
qalummarippoq	V	(no generation)
qalune¦q	N	–rup, –rit
qal¦uneq	N	{–ornup, –unerup}, {–ornit, –unerit}
qalunerasappoq	V	(no generation)
qalunerpaa	V	(no generation)
qalunersivoq	V	(no generation)
qaluniusa¦q	N	–p, –t
qalunnisorsuuvoq	V	(no generation)
qalunnivoq	V	(no generation)
qalupippaa	V	(no generation)
qalupippoq	V	(no generation)
qaluserarpoq	V	(no generation)
qalusiuarpoq	V	(no generation)
qalusivoq	V	(no generation)
qalutaarpoq	V	(no generation)
qalutaasiorpoq	V	(no generation)
qalutaassu¦aq	N	–up, –it
qalutaassuit	N, pl.	-
qalutaat	N	–ip, –it
qalutaatee¦raq	N	–qqap, –qqat
qaluu¦gaq	N	–kkap, –kkat
qaluvoq	V	(no generation)
qamaa¦q	N	–p, –t
qamaaraa	V	(no generation)
qamaassarsivoq	V	(no generation)
qamagajuppoq	V	(no generation)
qamagallarniarpaa	V	(no generation)
qamagallarniarpoq	V	(no generation)
qamagaluallarpoq	V	(no generation)
qamagaluarniarpaa	V	(no generation)
qamane¦q	N	–rup, –rit
qamaniinngilaq	V	(no generation)
qamanii¦ppoq	V	–nngilaq
qamaniissimavoq	V	(no generation)
qamari¦aq	N	–ssap, –ssat
qamasa¦q	N	–p, –t
qamas¦oq	N	–up, –ut
qamasoqanngilaq	V	(no generation)
qamavaa	V	(no generation)
qamavoq	V	(no generation)
qamikkiartorpoq	V	(no generation)
qaminngaarne¦q	N	–rup, –rit
qaminngaarpoq	V	(no generation)
qaminngasaannarpoq	V	(no generation)
qaminngasoorpoq	V	(no generation)
qaminngas¦oq	N	–up, –ut
qaminngavoq	V	(no generation)
qamippaa	V	(no generation)
qami¦ppoq	V	–nngilaq
qamisaaniarne¦q	N	–rup, –rit
qamisarpaa	V	(no generation)
qamissimavoq	V	(no generation)
qamitak¦oq	N	–up, –ut
qamiterivoq	V	(no generation)
qa¦miterpaa	V	–tsinngilaa
qamitippaa	V	(no generation)
qamitsisissa¦q	N	–p, –t
qamitsi¦t	N	–sip, –sit
qamitsivoq	V	(no generation)
qamittaat	N	–ip, –it
qamittoorpoq	V	(no generation)
qamiuippoq	V	(no generation)
qamiuitsuunngilaq	V	(no generation)
qamivissanngilaq	V	(no generation)
qamivissinnaanngilaq	V	(no generation)
qammarpaa	V	(no generation)
qammavi¦k	N	–up, –it
qammavinnaa¦q	N	–p, –t
qammavissiorpoq	V	(no generation)
qammerit¦ooq	N	–uup, –uut
qammerivoq	V	(no generation)
qammippaa	V	(no generation)
qammi¦ppoq	V	–nngilaq
qammorpoq	V	(no generation)
qammuinnarpoq	V	(no generation)
qammukarpoq	V	(no generation)
qammungavoq	V	(no generation)
qammuppoq	V	(no generation)
qammutsippaa	V	(no generation)
qamunnaappaa	V	(no generation)
qamunnaassivoq	V	(no generation)
qamunnarpoq	V	(no generation)
qamuserigajuppoq	V	(no generation)
qamuserivoq	V	(no generation)
qamuserpoq	V	(no generation)
qamusiorpoq	V	(no generation)
qamusisarpoq	V	(no generation)
qamussuit	N, pl.	-
qamut	N	–ip, –it
qamutaasiorpoq	V	(no generation)
qamutaasiorsimavoq	V	(no generation)
qamuterpoq	V	(no generation)
qamutersorpoq	V	(no generation)
qamutileriarpoq	V	(no generation)
qamutil¦ik	N	{–iup, –lip, –lup}, –lit
qamutilinne¦q	N	–rup, –rit
qamutilippoq	V	(no generation)
qamutilissu¦aq	N	–up, –it
qamutil¦issuaq	N	{–ersuup, –issuup}, {–ersuit, –issuit}
qamutilittaatigaa	V	(no generation)
qamutili¦ttarneq	N	{–ssarnerup, –ttarnerup}, {–ssarnerit, –ttarnerit}
qamutit	N, pl.	-
qamutita¦q	N	–p, –t
qamuunaqquppoq	V	(no generation)
qanagu¦aq	N	–ssap, –ssat
qanaguarpaa	V	(no generation)
qanagusserpaa	V	(no generation)
qana¦k	N	–ap, –at
qanalla¦k	N	–ap, –at
qanallassu¦aq	N	–up, –it
qanappaa	V	(no generation)
qanassiat	N, pl.	-
qanatta¦q	N	–p, –t
qanattorpaa	V	(no generation)
qa¦neq	N	{–nerup, –nip, –rnup}, {–nerit, –nit, –rnit}
qaneqaqaaq	V	(no generation)
qanerissaat	N	–ip, –it
qaneri¦ssaat	N	{–ssaatip, –ttaatip}, {–ssaatit, –ttaatit}
qanerissarpaa	V	(no generation)
qanerissarpoq	V	(no generation)
qaneriti¦ppoq	V	–nngilaq
qanerlunne¦q	N	–rup, –rit
qan¦erlunneq	N	{–erlunnerup, –ilunnerup}, {–erlunnerit, –ilunnerit}
qanerluppoq	V	(no generation)
qanermissari¦aq	N	–ssap, –ssat
qanermissarissat	N, pl.	-
qanermiugaa	V	(no generation)
qanermiugiinnarpaa	V	(no generation)
qanersori¦aq	N	–ssap, –ssat
qanersorpaa	V	(no generation)
qanersorpoq	V	(no generation)
qanersu¦aq	N	–up, –it
qangaguuppoq	V	(no generation)
qangani¦saq	N	–tsap, –tsat
qanganngorpoq	V	(no generation)
qanganngort¦oq	N	–up, –ut
qangannguuppaa	V	(no generation)
qangaqaqq¦oq	N	–up, –ut
qangataarpaluppoq	V	(no generation)
qangatalertorpoq	V	(no generation)
qangatane¦q	N	–rup, –rit
qangata¦neq	N	{–nerup, –rnup}, {–nerit, –rnit}
qangatarpaluppoq	V	(no generation)
qangatavoq	V	(no generation)
qangatserpoq	V	(no generation)
qangatsersimane¦q	N	–rup, –rit
qangatsiffi¦k	N	–up, –it
qangatsi¦ppoq	V	–nngilaq
qangattaappaa	V	(no generation)
qangattaa¦raq	N	–qqap, –qqat
qangattaarpoq	V	(no generation)
qangattaassivoq	V	(no generation)
qangattaat	N	–ip, –it
qangatta¦gaq	N	–kkap, –kkat
qangattamii¦ppoq	V	–nngilaq
qangattangajannarpoq	V	(no generation)
qangatta¦q	N	–p, –t
qangattariarne¦q	N	–rup, –rit
qangattarpaa	V	(no generation)
qangattarpoq	V	(no generation)
qangattarsarpoq	V	(no generation)
qangattarsu¦aq	N	–up, –it
qangattavillarpoq	V	(no generation)
qangi¦aq	N	–ssap, –ssat
qanialaannguarpoq	V	(no generation)
qanialaarpoq	V	(no generation)
qanigaa	V	(no generation)
qanigisa¦q	N	–p, –t
qanigisoorpaa	V	(no generation)
qani¦k	N	–up, –it
qanikilla¦k	N	–ap, –at
qanikippoq	V	(no generation)
qanikits¦oq	N	–up, –ut
qanikkaa¦q	N	–p, –t
qanikkoort¦oq	N	–up, –ut
qanilaajuippoq	V	(no generation)
qanilaalersitsine¦q	N	–rup, –rit
qanilaaler¦sitsineq	N	{–sitsinerup, –titsinerup}, {–sitsinerit, –titsinerit}
qanilaarfigaa	V	(no generation)
qanilaarpoq	V	(no generation)
qanilaartippaa	V	(no generation)
qanilaavippoq	V	(no generation)
qanillattorpaa	V	(no generation)
qanillattuikannerne¦q	N	–rup, –rit
qanillattuivoq	V	(no generation)
qanillattuuppaa	V	(no generation)
qanillattuut	N	–ip, –it
qanilleqqusinnginne¦q	N	–rup, –rit
qanilleriataarpaa	V	(no generation)
qanilliallassimavoq	V	(no generation)
qanilliartoqqinniarpoq	V	(no generation)
qanilliartoqqippoq	V	(no generation)
qanilliartoqqissimagaluarpoq	V	(no generation)
qanilliartoqquaa	V	(no generation)
qanilliartorne¦q	N	–rup, –rit
qanilliartorpaa	V	(no generation)
qanilliartorpoq	V	(no generation)
qanilliartorsimagaluarpoq	V	(no generation)
qanilliartorsimavoq	V	(no generation)
qanilliartorsinnaassavaa	V	(no generation)
qanilliartort¦oq	N	–up, –ut
qanilliartorusaaginnarpoq	V	(no generation)
qanilliartorusaarpoq	V	(no generation)
qanilliartulersimavoq	V	(no generation)
qanilliartunngilaq	V	(no generation)
qanilliartupiloorpoq	V	(no generation)
qanilliartupiloorsimavoq	V	(no generation)
qanilliartussaaq	V	(no generation)
qanilliartussanerpaa	V	(no generation)
qanilliartussanngilaq	V	(no generation)
qanilliartussannginnerpaa	V	(no generation)
qanilliuminart¦oq	N	–up, –ut
qanillivaa	V	(no generation)
qanillivoq	V	(no generation)
qanilummaavoq	V	(no generation)
qanilunnarpoq	V	(no generation)
qaniluppoq	V	(no generation)
qaniluttaannarpoq	V	(no generation)
qanimaappoq	V	(no generation)
qanimaavippoq	V	(no generation)
qanimajunnaarne¦q	N	–rup, –rit
qanimanart¦oq	N	–up, –ut
qanimanartoqarpoq	V	(no generation)
qanimanartorsiorne¦q	N	–rup, –rit
qanimatuvoq	V	(no generation)
qanimavoq	V	(no generation)
qanimorpaa	V	(no generation)
qaninaaqquppaa	V	(no generation)
qaninaarpaa	V	(no generation)
qaninaarpoq	V	(no generation)
qaninaaruppaa	V	(no generation)
qaninaavippaa	V	(no generation)
qaninnerpaa¦ffik	N	{–ffiup, –juffiup}, {–ffiit, –juffiit}
qaninnerpaa¦ffissaq	N	{–ffissap, –juffissap}, {–ffissat, –juffissat}
qaninnerpaa¦saq	N	{–jusap, –sap}, {–jusat, –sat}
qaninngaarsuppoq	V	(no generation)
qaninngaavoq	V	(no generation)
qaninngarpaa	V	(no generation)
qaninngoorpaa	V	(no generation)
qaninngoorpallaaqaaq	V	(no generation)
qaninngoorpoq	V	(no generation)
qaninniakujuppoq	V	(no generation)
qaninniaqatigeerujoorne¦q	N	–rup, –rit
qaninniarne¦q	N	–rup, –rit
qaninniarneqart¦oq	N	–up, –ut
qaninniarpaa	V	(no generation)
qaninniarpoq	V	(no generation)
qaninniartaraluaqaa	V	(no generation)
qaninniartaraluaqaaq	V	(no generation)
qaniorpaa	V	(no generation)
qanipalu¦k	N	–up, –it
qanipaluuvoq	V	(no generation)
qanippaa	V	(no generation)
qanippallappoq	V	(no generation)
qanippoq	V	(no generation)
qanisaaserpaa	V	(no generation)
qanisaat	N	–ip, –it
qanisa¦q	N	–p, –t
qanisaraa	V	(no generation)
qanisarpaa	V	(no generation)
Qanisartuut	N	–ip, –it
Qanisartuut	N, pl.	-
qanisivoq	V	(no generation)
qanissu¦seq	N	–tsip, –tsit
qanita¦q	N	–p, –t
qanitaraa	V	(no generation)
qanitat	N, pl.	-
qanitilluarpaa	V	(no generation)
qanitippaa	V	(no generation)
qanittuararsu¦aq	N	–up, –it
qanittukkut	N, pl.	-
qanittunngu¦aq	N	–up, –it
qaniuarpoq	V	(no generation)
qaniuart¦oq	N	–up, –ut
qani¦uartoq	N	{–tuartup, –uartup}, {–tuartut, –uartut}
qanivaa	V	(no generation)
qa¦nna	Pron	–ssuma, {–kku, –kkua}
qannerisaannarpoq	V	(no generation)
qannerivoq	V	(no generation)
qannerpoq	V	(no generation)
qanners¦oq	N	–up, –ut
qanner¦soq	N	{–sup, –tup}, {–sut, –tut}
qannersorsuuvoq	V	(no generation)
qanng¦oq	N	–up, –ut
qanngorne¦q	N	–rup, –rit
qanngorpalla¦k	N	–ap, –at
qanngorpallanne¦q	N	–rup, –rit
qanng¦orpallanneq	N	{–orpallannerup, –upallannerup}, {–orpallannerit, –upallannerit}
qanngorpallatt¦oq	N	–up, –ut
qanng¦orpallattoq	N	{–orpallattup, –upallattup}, {–orpallattut, –upallattut}
qanngorpoq	V	(no generation)
qanngorsaraaq	V	(no generation)
qanngort¦oq	N	–up, –ut
qanngortorsuuvoq	V	(no generation)
qannguilaarpoq	V	(no generation)
qannguine¦q	N	–rup, –rit
qannguisorsuuvoq	V	(no generation)
qannguivoq	V	(no generation)
qanngullarippoq	V	(no generation)
qanngullarivippoq	V	(no generation)
qanngulunnguarsi	Interj	(no generation)
qannguluppaluppoq	V	(no generation)
qannguluppoq	V	(no generation)
qanngulutt¦oq	N	–up, –ut
qanngusa¦q	N	–p, –t
qanniarfi¦k	N	–up, –it
qanniarpoq	V	(no generation)
qannilaarpoq	V	(no generation)
qannileqqajaavoq	V	(no generation)
qannilerpoq	V	(no generation)
qanniliuppaa	V	(no generation)
qanniliussaavoq	V	(no generation)
qanninnguatsiarpoq	V	(no generation)
qannippaa	V	(no generation)
qannippoq	V	(no generation)
qanoq	Interj	(no generation)
qanoq-iliorne¦q	N	–rup, –rit
qanoq-iliuuseqart¦oq	N	–up, –ut
qanoq-issu¦seq	N	–tsip, –tsit
qanorooq	Interj	(no generation)
qapa¦k	N	–ap, –at
qapangeqqavoq	V	(no generation)
qapangiinnarpoq	V	(no generation)
qapangi¦ppoq	V	–nngilaq
qapappoq	V	(no generation)
qapasaavoq	V	(no generation)
qapasaffigaa	V	(no generation)
qapasa¦gaq	N	–kkap, –kkat
qapasagaraa	V	(no generation)
qapasa¦k	N	–ap, –at
qapasappoq	V	(no generation)
qapasattaraa	V	(no generation)
qapatsissimavoq	V	(no generation)
qaperangavoq	V	(no generation)
qaperappoq	V	(no generation)
qaperassimaarpoq	V	(no generation)
qaperattaarpoq	V	(no generation)
qaperfeerpoq	V	(no generation)
qaperpaa	V	(no generation)
qaperpaavoq	V	(no generation)
qaperpoq	V	(no generation)
qaperraats¦oq	N	–up, –ut
qaperra¦q	N	–ap, –at
qaperrarippoq	V	(no generation)
qapertippoq	V	(no generation)
qapiaavoq	V	(no generation)
qapialittarpaa	V	(no generation)
qapiangasoorpaa	V	(no generation)
qapiarfi¦k	N	–up, –it
Qapiarfiusaa¦q	N	–p, –t
qapiarluarpaa	V	(no generation)
qapiarne¦q	N	–rup, –rit
qapiarpaa	V	(no generation)
qapiarpoq	V	(no generation)
qapinnguppoq	V	(no generation)
qapinnguvoq	V	(no generation)
qapippaa	V	(no generation)
qapippoq	V	(no generation)
qapisivaa	V	(no generation)
qapitippaa	V	(no generation)
qapittaarpoq	V	(no generation)
qapittarpoq	V	(no generation)
qapiusiorpoq	V	(no generation)
qapiussu¦aq	N	–up, –it
qapiut	N	–ip, –it
qapiutee¦raq	N	–qqap, –qqat
qapivaa	V	(no generation)
qappa¦k	N	–ap, –at
qappangas¦oq	N	–up, –ut
qappangassu¦seq	N	–tsip, –tsit
qappangasuuvoq	V	(no generation)
qappangavallaaqaaq	V	(no generation)
qappangavoq	V	(no generation)
qappappoq	V	(no generation)
qappassimaarpoq	V	(no generation)
qappattoorpoq	V	(no generation)
qapperpaa	V	(no generation)
qapperpoq	V	(no generation)
qappersippaa	V	(no generation)
qappi¦k	N	–up, –it
qappioraatitsivoq	V	(no generation)
qappiorpoq	V	(no generation)
qappiortippaa	V	(no generation)
qappiortita¦q	N	–p, –t
qappiortorsuuvoq	V	(no generation)
qappiorunnaarpoq	V	(no generation)
qappisaarpoq	V	(no generation)
qappisippaa	V	(no generation)
qappitippaa	V	(no generation)
qappititsine¦q	N	–rup, –rit
qappititsivoq	V	(no generation)
qappivoq	V	(no generation)
qappuppaa	V	(no generation)
qapput	N	–ip, –it
qapputaavoq	V	(no generation)
qapputigaa	V	(no generation)
qapualavoq	V	(no generation)
qapuinna¦q	N	–ap, –at
qapu¦k	N	–up, –it
qapuppoq	V	(no generation)
qapussu¦aq	N	–up, –it
qaputtuinnaavoq	V	(no generation)
qapuusaa¦raq	N	–qqap, –qqat
qapuusa¦q	N	–p, –t
qaqajarlernart¦oq	N	–up, –ut
qaqajarlerne¦q	N	–rup, –rit
qaqajarlerpoq	V	(no generation)
qaqajarlers¦oq	N	–up, –ut
qaqajarler¦soq	N	{–sup, –tup}, {–sut, –tut}
qaqavoq	V	(no generation)
qaq¦eq	N	–ip, –it
qaqeqqaqaalaarpoq	V	(no generation)
qaqeqqaqaarpoq	V	(no generation)
qaqerluerpaa	V	(no generation)
qaqerluersivoq	V	(no generation)
qaqerlu¦k	N	–up, –it
qaqerluluppoq	V	(no generation)
qaqerluut	N	–ip, –it
qaqernilaarpoq	V	(no generation)
qaqernippoq	V	(no generation)
qaqersaat	N	–ip, –it
qaqersarpaa	V	(no generation)
qaqersarpoq	V	(no generation)
qaqersart¦oq	N	–up, –ut
qaqersivoq	V	(no generation)
Qaqiffi¦k	N	–up, –it
Qaqiffi¦k	Prop	–up, –it
qaqiffilia¦q	N	–p, –t
qaqileqqippaa	V	(no generation)
qaqilerpaa	V	(no generation)
qaqilerpoq	V	(no generation)
qaqilerut	N	–ip, –it
qaqilerut	N, pl.	-
qaqinia¦q	N	–p, –t
qaqinniaraluarniarpaa	V	(no generation)
qaqippaa	V	(no generation)
qaqisarfi¦k	N	–up, –it
qaqisine¦q	N	–rup, –rit
qaqisinngilaq	V	(no generation)
qaqi¦sinngitsoorneq	N	{–sinngitsoornerup, –tinngitsoornerup}, {–sinngitsoornerit, –tinngitsoornerit}
qaqisivoq	V	(no generation)
qaqis¦oq	N	–up, –ut
qaqissaanngilaq	V	(no generation)
qaqissut	N	–ip, –it
qaqitaajarpoq	V	(no generation)
qaqitaaruppoq	V	(no generation)
qaqitaavoq	V	(no generation)
qaqita¦q	N	–p, –t
qaqitartaarpoq	V	(no generation)
qaqitassaavoq	V	(no generation)
qaqitsiffi¦k	N	–up, –it
qaqit¦siffik	N	{–siffiup, –iffiup}, {–siffiit, –iffiit}
qaqitsisaannarpoq	V	(no generation)
qaqitsivoq	V	(no generation)
qaqivaa	V	(no generation)
qaqivoq	V	(no generation)
qaqoriarpaa	V	(no generation)
qaqorna¦k	N	–ap, –at
qaqornappoq	V	(no generation)
qaqornassimavoq	V	(no generation)
qaqornikuuvoq	V	(no generation)
qaqorpoq	V	(no generation)
qaqorsaat	N	–ip, –it
qaqorsaavoq	V	(no generation)
qaqorsarpaa	V	(no generation)
qaqorsiuppoq	V	(no generation)
qaqorsiut	N	–ip, –it
qaqorsivoq	V	(no generation)
qaqorsoqqut	N	–ip, –it
qaqorta¦q	N	–p, –t
qaqortippoq	V	(no generation)
qaqortitaarpoq	V	(no generation)
Qaqort¦oq	N	–up, –ut
Qaqort¦oq	Prop	–up
qaqort¦oq	N	–up, –ut
qaqortualu¦k	N	–up, –it
qaqortua¦raq	N	–qqap, –qqat
qaqortuinnaavoq	V	(no generation)
Qaqortukul¦ooq	N	–uup, –uut
Qaqortukul¦ooq	Prop	–uup
qaqortukul¦ooq	N	–uup, –uut
qaqortulia¦q	N	–p, –t
qaqortulisaarpoq	V	(no generation)
qaqortumaarpoq	V	(no generation)
qaqqaari¦k	N	–up, –it
qaqqaarissu¦aq	N	–up, –it
qaqqajunna¦k	N	–ap, –at
qaqqajunna¦q	N	–ap, –at
qaqqajunnassu¦aq	N	–up, –it
qaqqakinaarpaa	V	(no generation)
qaqqalaarpoq	V	(no generation)
qaqqalia¦q	N	–p, –t
qaqqaliarpoq	V	(no generation)
qaqqanngu¦aq	N	–up, –it
qaqqa¦q	N	–p, –t
qaqqaqarfi¦k	N	–up, –it
qaqqaqqalaarpoq	V	(no generation)
qaqqaqqalaaruppaa	V	(no generation)
qaqqarpasippoq	V	(no generation)
qaqqarsu¦aq	N	–up, –it
qaqqart¦ooq	N	–uup, –uut
qaqqartuvoq	V	(no generation)
qaqqaruuserpaa	V	(no generation)
qaqqaruuserpoq	V	(no generation)
qaqqasiortart¦oq	N	–up, –ut
qaqqasiort¦oq	N	–up, –ut
qaqqasippoq	V	(no generation)
qaqqassarippoq	V	(no generation)
qaqqasunna¦k	N	–ap, –at
qaqqasunnanngu¦aq	N	–up, –it
qaqqasunna¦q	N	–p, –t
qaqqat	N, pl.	-
qaqqiffi¦k	N	–up, –it
qaqqippaa	V	(no generation)
qaqqippoq	V	(no generation)
qaqqisaarpoq	V	(no generation)
qaqqittarfi¦k	N	–up, –it
qaqqi¦ttarfik	N	{–ssarfiup, –ttarfiup}, {–ssarfiit, –ttarfiit}
qaqqivigaa	V	(no generation)
qaqqivi¦k	N	–up, –it
qaqqivissaaruppoq	V	(no generation)
qaqqivissarsiorpoq	V	(no generation)
qaqqoriffaari¦k	N	–up, –it
qaqqorippoq	V	(no generation)
qaqqorissunngu¦aq	N	–up, –it
qaqqori¦ssunnguaq	N	{–ssunnguup, –ttunnguup}, {–ssunnguit, –ttunnguit}
qaqqorpaa	V	(no generation)
qaqqortari¦aq	N	{–ssap, –ap}, {–ssat, –at}
qaqqortari¦aq	N	–ssap, –ssat
qaqquaasa¦q	N	–p, –t
qaqqua¦q	N	–p, –t
