Lexeme	WC	Flexion
umiarsuaa¦tileqatigiiffik	N	{–tileqatigiiffiup, –seqatigiiffiup}, {–tileqatigiiffiit, –seqatigiiffiit}
umiarsu¦aatileqatigiiffik	N	{–aatileqatigiiffiup, –utileqatigiiffiup, –aaseqatigiiffiup}, {–aatileqatigiiffiit, –utileqatigiiffiit, –aaseqatigiiffiit}
umiarsuaatil¦ik	N	{–iup, –lip, –lup}, –lit
umiarsuakkoortita¦q	N	–p, –t
umiarsuakkoortitat	N, pl.	-
umiarsualia¦rpoq	V	–nngilaq
umiarsualiorfi¦k	N	–up, –it
umiarsualiorne¦q	N	–rup, –rit
umiarsualiortuune¦q	N	–rup, –rit
umiarsualiveqarfiit	N, pl.	-
umiarsualiveqarfi¦k	N	–up, –it
umiarsualiveqarne¦q	N	–rup, –rit
umiarsualivi¦k	N	–up, –it
umiarsu¦aq	N	–up, –it
umiarsuarmi¦oq	N	–up, –ut
umiarsua¦rpoq	V	–nngilaq
umiarsuarsi¦orpoq	V	–unngilaq
umiarsuarsu¦aq	N	–up, –it
umiarsuit	N, pl.	-
umiartorajuppoq	V	(no generation)
umiartorfiginninne¦q	N	–rup, –rit
umiar¦torfiginninneq	N	{–sorfiginninnerup, –torfiginninnerup}, {–sorfiginninnerit, –torfiginninnerit}
umiartorfi¦k	N	–up, –it
umiar¦torfik	N	{–sorfiup, –torfiup}, {–sorfiit, –torfiit}
umiartorne¦q	N	–rup, –rit
umiar¦torneq	N	{–sornerup, –tornerup}, {–sornerit, –tornerit}
umiart¦orpoq	V	–unngilaq
umiar¦torpoq	V	{–sunngilaq, –tunngilaq}
umiartort¦oq	N	–up, –ut
umiar¦tortoq	N	{–sortup, –tortup}, {–sortut, –tortut}
umiartortunngorniarne¦q	N	–rup, –rit
umiar¦tortunngorniarneq	N	{–sortunngorniarnerup, –tortunngorniarnerup}, {–sortunngorniarnerit, –tortunngorniarnerit}
umiartuaqattaa¦rpoq	V	–nngilaq
umiat	N, pl.	-
umiat¦ooq	N	–uup, –uut
umiatoorsu¦aq	N	–up, –it
umiatsiaa¦q	N	–p, –t
umiatsiaaqqat	N, pl.	-
umiatsiaa¦raq	N	–qqap, –qqat
umiatsiaarar¦sortoq	N	{–sortup, –tortup}, {–sortut, –tortut}
umiatsiaart¦orpoq	V	–unngilaq
umiatsiaar¦torpoq	V	{–sunngilaq, –tunngilaq}
umiatsiaarussi¦voq	V	–nngilaq
umiatsiaasa¦q	N	–p, –t
umiatsiaasartaanna¦rpoq	V	–nngilaq
umiatsiaasi¦orpoq	V	–unngilaq
umiatsiaa¦siorpoq	V	{–siunngilaq, –tiliunngilaq}
umiatsiaasiorsima¦voq	V	–nngilaq
umiatsiaa¦siorsimavoq	V	{–siorsimanngilaq, –tiliorsimanngilaq}
umiatsiaat	N	–ip, –it
umiatsiaat	N, pl.	-
umiatsialiorne¦q	N	–rup, –rit
umiatsialivi¦k	N	–up, –it
umiatsialivil¦ik	N	{–iup, –lip, –lup}, –lit
umiatsia¦q	N	–ap, –at
umiatsia¦q	N	–p, –t
umiatsiarfi¦k	N	–up, –it
umiatsia¦rpoq	V	–nngilaq
umiatsiarsu¦aq	N	–up, –it
umiatsiat	N, pl.	-
umiffi¦k	N	–up, –it
umigissa¦rpoq	V	–nngilaq
umigi¦ssarpoq	V	–ttanngilaq
umiiangaja¦ppoq	V	–nngilaq
umiiapassi¦ppoq	V	–nngilaq
umiiaqassi¦ppoq	V	–nngilaq
umiiarne¦q	N	–rup, –rit
umiiarniku	N	–p, –t
umiia¦rpaa	V	–nngilaa
umiia¦rpoq	V	–nngilaq
umiiarsima¦voq	V	–nngilaq
umiiffi¦k	N	–up, –it
umii¦orpoq	V	–unngilaq
umiit	N, pl.	-
umiits¦oq	N	–up, –ut
umiivi¦k	N	–up, –it
umii¦vik	N	{–ffiup, –viup}, {–ffiit, –viit}
umii¦voq	V	–nngilaq
umi¦k	N	–up, –it
umimmaa¦raq	N	–qqap, –qqat
umimma¦k	N	–ap, –at
umimmanni¦ppoq	V	–nngilaq
umimma¦ppoq	V	–nngilaq
umimmaqassu¦seq	N	–tsip, –tsit
umimmassu¦aq	N	–up, –it
umimmassunni	N	–p, –t
umimmattassat	N, pl.	-
umimmattassiissutit	N, pl.	-
Umimmatt¦ooq	N	–uup, –uut
Umimmatt¦ooq	Prop	–uup
umimmia¦rpoq	V	–nngilaq
uminaaqisitsi¦voq	V	–nngilaq
uminaaqititsi¦voq	V	–nngilaq
uminaaqi¦voq	V	–nngilaq
uminaa¦rpoq	V	–nngilaq
umingasut	N, pl.	-
uminngatsi¦voq	V	–nngilaq
umi¦ppaa	V	–nngilaa
umi¦ppoq	V	–nngilaq
umissarikkunnaa¦rpoq	V	–nngilaq
umissari¦ppoq	V	–nngilaq
umissarissi¦voq	V	–nngilaq
umita¦q	N	–p, –t
umitsikkaluttuinna¦rpoq	V	–nngilaq
umitsi¦ppoq	V	–nngilaq
umitt¦ooq	N	–uup, –uut
umittoormi¦oq	N	–up, –ut
umittoormiu	N	–p, –t
umittoormiut	N, pl.	-
umittoorsu¦aq	N	–up, –it
umittusi¦voq	V	–nngilaq
umiugaju¦ppoq	V	–nngilaq
umiullu¦innarneq	N	{–aannarnerup, –innarnerup}, {–aannarnerit, –innarnerit}
umiune¦q	N	–rup, –rit
umiungaja¦ppoq	V	–nngilaq
umiusa¦q	N	–p, –t
umiut	N	–ip, –it
umiu¦voq	V	–nngilaq
ummakinnersaa¦voq	V	–nngilaq
ummaki¦ppoq	V	–nngilaq
umma¦ppoq	V	–nngilaq
ummartu¦voq	V	–nngilaq
ummassari¦ppoq	V	–nngilaq
ummassarissi¦voq	V	–nngilaq
ummatt¦oorpoq	V	–uunngilaq
ummiaat	N	–ip, –it
ummiaataa¦voq	V	–nngilaq
ummiaatisi¦voq	V	–nngilaq
ummia¦rpaa	V	–nngilaa
ummia¦rpoq	V	–nngilaq
ummi¦orpoq	V	–unngilaq
ummis¦erpaa	V	–inngilaa
ummiu¦ppaa	V	–tinngilaa
ummiussa¦q	N	–p, –t
ummi¦voq	V	–nngilaq
u¦na	Pron	–uma, –ku
unaali¦orpoq	V	–unngilaq
unaa¦q	N	–p, –t
unaaria¦rpoq	V	–nngilaq
unaarsi¦ppaa	V	–nngilaa
unaarsi¦ppoq	V	–nngilaq
unaarsi¦voq	V	–nngilaq
unaa¦voq	V	–nngilaq
unagaju¦ppoq	V	–nngilaq
unakkuluk	Pron	(no generation)
unall¦erpaa	V	–inngilaa
unall¦erpoq	V	–inngilaq
unammeqataas¦oq	N	–up, –ut
unammeqqinne¦q	N	–rup, –rit
unammersuaarne¦q	N	–rup, –rit
unammersuarne¦q	N	–rup, –rit
unammersuarnerit	N, pl.	-
unammilleqatigiinne¦q	N	–rup, –rit
unammillerfig¦aa	V	–inngilaa
unammillerna¦rpoq	V	–nngilaq
unammillerne¦q	N	–rup, –rit
unammill¦erpoq	V	–inngilaq
unammillersinnaas¦oq	N	–up, –ut
unammillersinnaassu¦seq	N	–tsip, –tsit
unammillerumat¦ooq	N	–uup, –uut
unammilligassa¦q	N	–p, –t
unamminanngilaq	V	(no generation)
unamminaqaaq	V	(no generation)
unammina¦rpoq	V	–nngilaq
unamminart¦oq	N	–up, –ut
unammine¦q	N	–rup, –rit
unammisa¦q	N	–p, –t
unammisaqattaarne¦q	N	–rup, –rit
unammisart¦oq	N	–up, –ut
unammisitsine¦q	N	–rup, –rit
unammis¦oq	N	–up, –ut
unammiuaarne¦q	N	–rup, –rit
unammi¦vaa	V	–nngilaa
unammi¦voq	V	–nngilaq
unannguaq	Pron	(no generation)
unannguaraarsu¦k	N	–up, –it
unanni¦ppoq	V	–nngilaq
unaqut	N	–ip, –it
unarrerfi¦k	N	–up, –it
unarri¦orpoq	V	–unngilaq
unarsivi¦k	N	–up, –it
unasaanna¦rpoq	V	–nngilaq
unasaa¦rpaa	V	–nngilaa
unasa¦rpaa	V	–nngilaa
unasungiaa¦voq	V	–nngilaq
unasungial¦ik	N	{–iup, –lip, –lup}, –lit
unasungi¦aq	N	–ssap, –ssat
unataagaju¦ppoq	V	–nngilaq
unataajumanngilaq	V	(no generation)
unataane¦q	N	–rup, –rit
unataasi¦orpoq	V	–unngilaq
unataa¦siorpoq	V	{–siunngilaq, –tiliunngilaq}
unataasisa¦rpoq	V	–nngilaq
unataat	N	–ip, –it
unataavi¦k	N	–up, –it
unataa¦vik	N	{–ffiup, –viup}, {–ffiit, –viit}
unataa¦voq	V	–nngilaq
unatagaa¦voq	V	–nngilaq
unatarajuppaa	V	(no generation)
unatarne¦q	N	–rup, –rit
unata¦rpaa	V	–nngilaa
unatarti¦ppoq	V	–nngilaq
unat¦ooq	N	–uup, –uut
unatsiaannanng¦orpoq	V	–unngilaq
una¦vaa	V	–nngilaa
una¦voq	V	–nngilaq
uneq	N	ornup, ornit
uneria¦saarpoq	V	{–saanngilaq, –taanngilaq}
uneria¦saartoq	N	{–saartup, –taartup}, {–saartut, –taartut}
uneriffi¦k	N	–up, –it
uneri¦ppoq	V	–nngilaq
unerisimanngilaq	V	(no generation)
unerisimas¦oq	N	–up, –ut
uneris¦imasoq	N	{–imasup, –simasup}, {–imasut, –simasut}
uneris¦imavoq	V	{–imanngilaq, –simanngilaq}
uneris¦imavoq	V	–simanngilaq
unerlers¦oq	N	–up, –ut
unermi¦ppaa	V	–nngilaa
unermi¦ppoq	V	–nngilaq
unermiug¦aa	V	–inngilaa
unerra¦q	N	–p, –t
unerras¦erpaa	V	–inngilaa
unerras¦erpoq	V	–inngilaq
ungaanngu¦aq	N	–up, –it
ungaa¦q	N	–p, –t
ungaart¦orpoq	V	–unngilaq
ungaar¦torpoq	V	{–sunngilaq, –tunngilaq}
ungag¦aa	V	–inngilaa
ungaginninne¦q	N	–rup, –rit
ungagisaa¦voq	V	–nngilaq
ungagisa¦q	N	–p, –t
ungagivi¦ppaa	V	–nngilaa
ungakkiu¦ppaa	V	–tinngilaa
ungal¦eq	N	–ip, –it
ungaler¦aa	V	–inngilaa
ungalianii¦ppoq	V	–nngilaq
ungalisaaru¦ppoq	V	–tinngilaq
ungalisal¦erpaa	V	–inngilaa
ungalisalers¦orpaa	V	–unngilaa
ungalisal¦ik	N	{–iup, –lip, –lup}, –lit
ungali¦saq	N	–tsap, {–sat, –tsat}
ungalisassialers¦orpaa	V	–unngilaa
ungalisassia¦q	N	–p, –t
ungalits¦erpaa	V	–inngilaa
ungalitsers¦orpaa	V	–unngilaa
ungalitsersuine¦q	N	–rup, –rit
ungalitsersuisart¦oq	N	–up, –ut
ungalitsersui¦voq	V	–nngilaq
ungalitsiu¦ppaa	V	–tinngilaa
ungall¦eq	N	–iup, –iit
ungallermii¦ppoq	V	–nngilaq
ungallersaa¦voq	V	–nngilaq
ungalliu¦voq	V	–nngilaq
ungaloorlua¦rpaa	V	–nngilaa
ungal¦oorpaa	V	–uunngilaa
ungaloorsima¦vaa	V	–nngilaa
ungal¦oq	N	{–lup, –up}, {–lut, –ut}
ungaloqut	N	–ip, –it
ungalorsu¦aq	N	–up, –it
ungalu¦aa	V	–nngilaa
ungalul¦erpaa	V	–inngilaa
ungalulersuine¦q	N	–rup, –rit
ungalulersuis¦oq	N	–up, –ut
ungalulersui¦voq	V	–nngilaq
ungalulia¦q	N	–p, –t
ungalul¦ik	N	{–iup, –lip, –lup}, –lit
ungalusaa¦voq	V	–nngilaq
ungalusa¦q	N	–p, –t
ungal¦ut	N, pl.	{–lut, –ut}
ungaluugaaru¦ppoq	V	–tinngilaq
ungaluugaasa¦q	N	–p, –t
ungaluu¦gaq	N	–kkap, –kkat
ungaluus¦erpaa	V	–inngilaa
ungaluu¦serpaa	V	{–sinngilaa, –tilinngilaa}
ungaluut	N	–ip, –it
ungaluutaa¦rpaa	V	–nngilaa
ungana¦rpoq	V	–nngilaq
unganarsi¦voq	V	–nngilaq
unganart¦oq	N	–up, –ut
ungaqqukkiart¦orpaa	V	–unngilaa
ungaqqu¦ppaa	V	{–nngilaa, –tinngilaa}
ungaqqu¦tsivoq	V	{–ssinngilaq, –tsinngilaq}
Ungarnim¦eersoq	N	{–eersup, –eertup, –inngaanneersup, –inngaanneertup}, {–eersut, –eertut, –inngaanneersut, –inngaanneertut}
Ungarnimioq	N	(no generation)
Ungarn¦imiu	N	{–ermiup, –imiup}, {–ermiut, –imiut}
ungasiar¦aa	V	–inngilaa
ungasia¦rpoq	V	–nngilaq
ungasig¦aa	V	–inngilaa
ungasigitsiarpaa	V	(no generation)
ungasikkaluaqaa	V	(no generation)
ungasikkunnaa¦rpoq	V	–nngilaq
ungasilia¦rpoq	V	–nngilaq
ungasilliart¦orpoq	V	–unngilaq
ungasilliartuinnalersima¦voq	V	–nngilaq
ungasilli¦vaa	V	–nngilaa
ungasilli¦voq	V	–nngilaq
ungasinngitsukkut	N, pl.	-
ungasipajaakannerpoq	V	(no generation)
ungasipajaarallarpoq	V	(no generation)
ungasipajaaraluarpoq	V	(no generation)
ungasipajaarpoq	V	(no generation)
ungasipajaarunarpoq	V	(no generation)
ungasi¦ppaa	V	–nngilaa
ungasippallaaqaaq	V	(no generation)
ungasippallaarunnaarpoq	V	(no generation)
ungasi¦ppoq	V	–nngilaq
ungasissu¦seq	N	–tsip, –tsit
ungasivikkunnaarpoq	V	(no generation)
ungasorsu¦aq	N	–up, –it
ungataag¦oorpoq	V	–uunngilaq
ungat¦aagoorpoq	V	{–aaguunngilaq, –aatiguunngilaq, –iatiguunngilaq}
ungataanii¦ppoq	V	–nngilaq
ungataaniitt¦oq	N	–up, –ut
ungatang¦erpaa	V	–inngilaa
ungatangersima¦vaa	V	–nngilaa
ungatangers¦orpaa	V	–unngilaa
ungateqa¦rpoq	V	–nngilaq
ungatermioqa¦rpoq	V	–nngilaq
ungatermiu	N	–p, –t
ungat¦ooq	N	–uup, –uut
ungatt¦orpoq	V	–unngilaq
ungattuu¦ppaa	V	–tinngilaa
ungatuallaaqaaq	V	(no generation)
ungatunersaa¦voq	V	–nngilaq
ungatuunngilaq	V	(no generation)
ungatu¦voq	V	–nngilaq
ungavaria¦rpoq	V	–nngilaq
ungavariart¦orpoq	V	–unngilaq
ungavariartortitsine¦q	N	–rup, –rit
ungava¦rpoq	V	–nngilaq
ungavart¦erpoq	V	–inngilaq
ungavarteru¦ppaa	V	–tinngilaa
unga¦voq	V	–nngilaq
ungdomsklubbi	N	(no generation)
ungerfi¦k	N	–up, –it
ungerlaat	N	–ip, –it
ungerlaat	N, pl.	-
ungerla¦ppaa	V	–nngilaa
ungerlats¦erpaa	V	–inngilaa
ungerlatt¦orpaa	V	–unngilaa
ungerlattuia¦rpaa	V	–nngilaa
ungerlattu¦iarpaa	V	{–ajanngilaa, –ianngilaa}
ungerlattuus¦erpaa	V	–inngilaa
ungerlattuu¦serpaa	V	{–sinngilaa, –tilinngilaa}
ungerlattuut	N	–ip, –it
ungerne¦q	N	–rup, –rit
ung¦erpaa	V	–inngilaa
ung¦erpoq	V	–inngilaq
ungersimane¦q	N	–rup, –rit
ungersi¦ppaa	V	–nngilaa
ungerus¦erpoq	V	–inngilaq
ungeru¦serpoq	V	{–sinngilaq, –tilinngilaq}
ungerussaaja¦rpaa	V	–nngilaa
ungerussaa¦rpaa	V	–nngilaa
ungerut	N	–ip, –it
ungerutaa¦rpaa	V	–nngilaa
ungerutaa¦voq	V	–nngilaq
ungerutissia¦q	N	–p, –t
ungilaarsaa¦rpaa	V	–nngilaa
ungilaarsaa¦rpoq	V	–nngilaq
ungilanna¦rpoq	V	–nngilaq
ungila¦ppoq	V	–nngilaq
ungilaqaaq	V	(no generation)
ungilatsi¦ppaa	V	–nngilaa
ungillerine¦q	N	–rup, –rit
ungilleri¦voq	V	–nngilaq
ungill¦erpoq	V	–inngilaq
ungillersi¦ppaa	V	–nngilaa
ungoorisaanna¦rpoq	V	–nngilaq
ungoorisa¦rpoq	V	–nngilaq
ungooriua¦rpoq	V	–nngilaq
ungoori¦voq	V	–nngilaq
ungoorlua¦rpaa	V	–nngilaa
ung¦oorpaa	V	–uunngilaa
ungoorti¦ppaa	V	–nngilaa
ungu¦aa	V	–nngilaa
ungusaa¦voq	V	–nngilaq
ungusivi¦k	N	–up, –it
ungusi¦voq	V	–nngilaq
unguti¦ppaa	V	–nngilaa
unguugaa¦voq	V	–nngilaq
unguu¦gaq	N	–kkap, –kkat
unguukkat	N, pl.	-
unguukkiu¦ppaa	V	–tinngilaa
uniaalu¦k	N	–up, –it
uniaalunnia¦q	N	–p, –t
uniaa¦q	N	–p, –t
uniaar¦aa	V	–inngilaa
uniaat	N, pl.	-
uniagaaru¦ppoq	V	–tinngilaq
unia¦gaq	N	–kkap, –kkat
uniakalaa¦q	N	–p, –t
uniakalaa¦rpaa	V	–nngilaa
uniakalaa¦rpoq	V	–nngilaq
uniakatta¦rpaa	V	–nngilaa
uniaqattaa¦rpaa	V	–nngilaa
uniarfi¦k	N	–up, –it
unia¦rpaa	V	–nngilaa
unia¦rpoq	V	–nngilaq
uniartig¦aa	V	–inngilaa
uniffeeru¦ppoq	V	–tinngilaq
uniffeqanngits¦oq	N	–up, –ut
uniffig¦aa	V	–inngilaa
uniffi¦k	N	–up, –it
uniffissaaru¦ppoq	V	–tinngilaq
uniffissaasanngueru¦ppoq	V	–tinngilaq
uniffissaasua¦voq	V	–nngilaq
unigg¦oq	N	–up, –ut
uniinnaraluarpoq	V	(no generation)
unikaalla¦ppoq	V	–nngilaq
unikkaajus¦oq	N	–up, –ut
unikkaa¦ppaa	V	–tinngilaa
unikkaa¦q	N	–p, –t
unikkaar¦aa	V	–inngilaa
unikkaarfig¦aa	V	–inngilaa
unikkaarne¦q	N	–rup, –rit
unikkaa¦rpoq	V	–nngilaq
unikkaarsinnaassu¦seq	N	–tsip, –tsit
unikkaarsu¦aq	N	–up, –it
unikkaartaanna¦rpoq	V	–nngilaq
unikkaartuarpoq	V	(no generation)
unikkaarumat¦ooq	N	–uup, –uut
unikkaarut	N	–ip, –it
unikkaarutig¦aa	V	–inngilaa
unikkallarnaviarunanngilaq	V	(no generation)
unikkallassa¦aq	V	–nngilaq
unikk¦erpaa	V	–inngilaa
unikkumajunnaarpoq	V	(no generation)
unikkumajunnaarsinnaavoq	V	(no generation)
unillatsiarne¦q	N	–rup, –rit
uninne¦q	N	–rup, –rit
uninngaanna¦rpoq	V	–nngilaq
uninngaannart¦oq	N	–up, –ut
uninngaarfi¦k	N	–up, –it
uninngaa¦rpoq	V	–nngilaq
uninngaava¦rpoq	V	–nngilaq
uninngaffi¦k	N	–up, –it
uninngajuarpoq	V	(no generation)
uninngallu¦innartoq	N	{–aannartup, –innartup}, {–aannartut, –innartut}
uninngane¦q	N	–rup, –rit
uninnganngilaq	V	(no generation)
uninngaqqissaart¦oq	N	–up, –ut
uninngas¦oq	N	–up, –ut
uninngasuuteqarne¦q	N	–rup, –rit
uninngasuuteqartussaatitaane¦q	N	–rup, –rit
uninngati¦ppaa	V	–nngilaa
uninngatitaas¦oq	N	–up, –ut
uninngatitsigallarne¦q	N	–rup, –rit
uninngatitsine¦q	N	–rup, –rit
uninngatitsi¦voq	V	–nngilaq
uninngavig¦aa	V	–inngilaa
uninngavi¦k	N	–up, –it
uninngavi¦ppoq	V	–nngilaq
uninnga¦voq	V	–nngilaq
uninngilaq	V	(no generation)
unioqqu¦ppaa	V	–tinngilaa
unioqqu¦ppoq	V	–tinngilaq
unioqqutinneqartussaanngits¦oq	N	–up, –ut
unioqqut¦inneqartussaanngitsoq	N	{–inneqartussaanngitsup, –itinneqartussaanngitsup, –sinneqartussaanngitsup}, {–inneqartussaanngitsut, –itinneqartussaanngitsut, –sinneqartussaanngitsut}
unioqquti¦ppaa	V	–nngilaa
unioqqut¦ippaa	V	{–inngilaa, –itinngilaa, –sinngilaa}
unioqqutitassaanngits¦oq	N	–up, –ut
unioqqutitsine¦q	N	–rup, –rit
unioqqutitsis¦oq	N	–up, –ut
uni¦orpaa	V	–unngilaa
uni¦orpoq	V	–unngilaq
uniorsima¦voq	V	–nngilaq
uniortaannarpoq	V	(no generation)
uniorti¦ppaa	V	–nngilaa
uni¦ppoq	V	–nngilaq
unisaa¦rpoq	V	–nngilaq
unisaarutig¦aa	V	–inngilaa
unissa¦rpaa	V	–nngilaa
uniss¦erpoq	V	–inngilaq
unitsiarfi¦k	N	–up, –it
unitsiarne¦q	N	–rup, –rit
unitsikkallarneqa¦rpoq	V	–nngilaq
unitsikkalla¦rpaa	V	–nngilaa
unitsikkallarsimavaa	V	(no generation)
unitsikkallassavaa	V	(no generation)
unitsinneqaralla¦rpoq	V	–nngilaq, –nngilaq
unitsi¦ppaa	V	–nngilaa
unitsita¦q	N	–p, –t
unitsitsiarpaa	V	(no generation)
unitsitsigallarne¦q	N	–rup, –rit
unitsitsine¦q	N	–rup, –rit
unitsitsi¦voq	V	–nngilaq
unittaali¦vaa	V	–nngilaa
unittaat	N	–ip, –it
unittarfi¦k	N	–up, –it
unittariaqalersinnaa¦voq	V	–nngilaq
unittooqqa¦voq	V	–nngilaq
unittoorfiugajussinnaasa¦rpoq	V	–nngilaq
unittoorfiugajussinnaavoq	V	(no generation)
unitt¦oorpoq	V	–uunngilaq
uniuaaginna¦rpoq	V	–nngilaq
uniuaa¦vaa	V	–nngilaa
uniuaa¦voq	V	–nngilaq
uniu¦gaq	N	–kkap, –kkat
uniuine¦q	N	–rup, –rit
uniuinnginne¦q	N	–rup, –rit
uniui¦voq	V	–nngilaq
unius¦erpaa	V	–inngilaa
uniu¦serpaa	V	{–sinngilaa, –tilinngilaa}
unius¦erpoq	V	–inngilaq
uniu¦serpoq	V	{–sinngilaq, –tilinngilaq}
uniusunga¦rpaa	V	–nngilaa
uniut	N	–ip, –it
uniutaa¦voq	V	–nngilaq
uniut¦ooq	N	–uup, –uut
uniutoorsu¦aq	N	–up, –it
uniutuallaaqaaq	V	(no generation)
uniutunersaa¦voq	V	–nngilaq
uniutu¦voq	V	–nngilaq
uniuu¦ppaa	V	–tinngilaa
uniuu¦ppoq	V	–tinngilaq
uniuut	N	–ip, –it
uniuuttuaanna¦rpaa	V	–nngilaa
univiffissaaru¦ppoq	V	–tinngilaq
univiffissaqa¦rpoq	V	–nngilaq
univikkuma¦voq	V	–nngilaq
univikkusu¦ppoq	V	–nngilaq
univillarpoq	V	(no generation)
univi¦ppoq	V	–nngilaq
univissinnaanngilaq	V	(no generation)
univissinnaa¦voq	V	–nngilaq
unnaal¦eeraq	N	{–eeqqap, –iaqqap}, {–eeqqat, –iaqqat}
unnaal¦ik	N	{–iup, –lip, –lup}, –lit
unnaa¦q	N	–p, –t
unnaat	N, pl.	-
unnas¦erpaa	V	–inngilaa
unnas¦erpoq	V	–inngilaq
unne¦q	N	–rup, –rit
unneqqarinne¦q	N	–rup, –rit
unneqqari¦ppoq	V	–nngilaq
unneqqari¦ssoq	N	{–ssup, –ttup}, {–ssut, –ttut}
unneqqarissu¦seq	N	–tsip, –tsit
unneqqarlu¦ppoq	V	–nngilaq
unneqqaserlu¦ppoq	V	–nngilaq
unneqqi¦ppoq	V	–nngilaq
unneqqiserlu¦ppoq	V	–nngilaq
unneraarsuit	N, pl.	-
unneraarsu¦k	N	–up, –it
unneraarsuppalu¦k	N	–up, –it
unnerluffig¦aa	V	–inngilaa
unnerlukkajuppoq	V	(no generation)
unnerlu¦ppoq	V	–nngilaq
unnerlutt¦oq	N	–up, –ut
unnerluu¦ppaa	V	–tinngilaa
unnerluussa¦q	N	–p, –t
unnerluussine¦q	N	–rup, –rit
unnerluussisa¦rpoq	V	–nngilaq
unnerluussis¦oq	N	–up, –ut
unnerluussisussaatitaasut	N, pl.	-
unnerluussisussaatitat	N, pl.	-
unnerluussisuutitaas¦oq	N	–up, –ut
unnerluussisuutitaasut	N, pl.	-
unnerluussi¦voq	V	–nngilaq
unnerluussut	N	–ip, –it
unnerluut	N	–ip, –it
unnerluutaa¦voq	V	–nngilaq
unnerluuteqarne¦q	N	–rup, –rit
unnerluutig¦aa	V	–inngilaa
unnerluutigineqart¦oq	N	–up, –ut
unnerluutiginninne¦q	N	–rup, –rit
unnerluutiginnitt¦oq	N	–up, –ut
unnerluutigisa¦q	N	–p, –t
unnerluutigisassanngortitsine¦q	N	–rup, –rit
unn¦erpaa	V	–inngilaa
unn¦erpoq	V	–inngilaq
unnersiorfig¦aa	V	–inngilaa
unnersi¦orpoq	V	–unngilaq
unnersiortaanna¦rpoq	V	–nngilaq
unnersiut	N	–ip, –it
unnersiutig¦aa	V	–inngilaa
unnersiutigineqarne¦q	N	–rup, –rit
unnersi¦utigineqarneq	N	{–itigineqarnerup, –utigineqarnerup}, {–itigineqarnerit, –utigineqarnerit}
unnersi¦utigineqarneq	N	{–utigineqarnerup, –itigineqarnerup}, {–utigineqarnerit, –itigineqarnerit}
unnersiutiginninne¦q	N	–rup, –rit
unnersiutiginni¦ppoq	V	–nngilaq
unnersiutiginnissut	N	–ip, –it
unnersi¦voq	V	–nngilaq
unnersorfig¦aa	V	–inngilaa
unners¦orpaa	V	–unngilaa
unners¦orpoq	V	–unngilaq
unnersueqqi¦ppoq	V	–nngilaq
unnersuillua¦rpoq	V	–nngilaq
unnersuis¦oq	N	–up, –ut
unnersui¦voq	V	–nngilaq
unnersuullua¦rpaa	V	–nngilaa
unnersuu¦ppaa	V	–tinngilaa
unnersuussa¦q	N	–p, –t
unnersuussine¦q	N	–rup, –rit
unner¦suussineq	N	{–suussinerup, –tuussinerup}, {–suussinerit, –tuussinerit}
unnersuussi¦voq	V	–nngilaq
unner¦suussivoq	V	{–suussinngilaq, –tuussinngilaq}
unnersuussutig¦aa	V	–inngilaa
unnersu¦ussutigaa	V	{–aassutiginngilaa, –ussutiginngilaa}
unner¦suussutigaa	V	{–suussutiginngilaa, –tuussutiginngilaa}
unnersuussutissaanngits¦oq	N	–up, –ut
unnersu¦ussutissaanngitsoq	N	{–aassutissaanngitsup, –ussutissaanngitsup}, {–aassutissaanngitsut, –ussutissaanngitsut}
unner¦suussutissaanngitsoq	N	{–suussutissaanngitsup, –tuussutissaanngitsup}, {–suussutissaanngitsut, –tuussutissaanngitsut}
unnersuut	N	–ip, –it
unner¦suut	N	{–suutip, –tuutip}, {–suutit, –tuutit}
unnersuutaa¦voq	V	–nngilaq
unner¦suutaavoq	V	{–suutaanngilaq, –tuutaanngilaq}
unnersuutig¦aa	V	–inngilaa
unner¦suutigaa	V	{–suutiginngilaa, –tuutiginngilaa}
unnertaa¦rpoq	V	–nngilaq
unnerta¦q	N	–p, –t
unngersa¦q	N	–p, –t
unngersaqa¦rpoq	V	–nngilaq
unngersarsi¦voq	V	–nngilaq
unngiaallaqqi¦ppoq	V	–nngilaq
unngiaaru¦ppoq	V	–tinngilaq
unngiaasart¦oq	N	–up, –ut
unngiaas¦oq	N	–up, –ut
unngiaat	N	–ip, –it
unngiaataaru¦ppoq	V	–tinngilaq
unngiaatisi¦voq	V	–nngilaq
unngiaa¦voq	V	–nngilaq
unngial¦erpaa	V	–inngilaa
unngiali¦ppoq	V	–nngilaq
unngialissi¦voq	V	–nngilaq
unngia¦q	N	–p, –t
unngia¦rpaa	V	–nngilaa
unngia¦rpoq	V	–nngilaq
unngiartaanna¦rpoq	V	–nngilaq
unng¦oq	N	–up, –ut
unng¦orpoq	V	–unngilaq
unngorsu¦aq	N	–up, –it
unngortaa¦rpoq	V	–nngilaq
unngu¦erpaa	V	–inngilaa
unnguersi¦ppoq	V	–nngilaq
unngul¦ik	N	{–iup, –lip, –lup}, –lit
unngulissu¦aq	N	–up, –it
unngul¦issuaq	N	{–ersuup, –issuup}, {–ersuit, –issuit}
unngungasut	N, pl.	-
unnguni¦ppoq	V	–nngilaq
unngunissima¦voq	V	–nngilaq
