Lexeme	WC	Flexion
kivittaarine¦q	N	–rup, –rit
kivittaarisart¦oq	N	–up, –ut
kivi¦vaa	V	–nngilaa
kivi¦voq	V	–nngilaq
klubbi	N	(no generation)
km	N	–ip, {–er, –it}
KNAPK	Prop	–-p
KNI	Prop	–-ip
KNR	Prop	–-ip
Koldingimioq	N	(no generation)
Kolding¦imiu	N	{–ermiup, –imiup}, {–ermiut, –imiut}
Kommune Qeqertali¦k	Prop	–up, –it
kommuneqarfi¦k	N	–up, –it
Kommuneqarfik Sermers¦ooq	Prop	–uup
kommunistiussu¦seq	N	–tsip, –tsit
kommuuni	N	(no generation)
konjakki	N	(no generation)
konsuuleqarfik	N	(no generation)
konsuuli	N	(no generation)
kontonormu	N	–p, –t
kontotaarpoq	V	(no generation)
koo¦qqerpaa	V	{–qqinngilaa, –rulinngilaa}
koo¦qqersorpaa	V	{–qqersunngilaa, –rulersunngilaa}
kooqqersuut	N	–ip, –it
koo¦qqersuut	N	{–qqersuutip, –qqertuutip, –rulersuutip, –rulertuutip}, {–qqersuutit, –qqertuutit, –rulersuutit, –rulertuutit}
kooqqiumane¦q	N	–rup, –rit
kooqqiunne¦q	N	–rup, –rit
koo¦qqiunneq	N	{–qqiunnerup, –ruliunnerup}, {–qqiunnerit, –ruliunnerit}
kooqqiu¦ppoq	V	–tinngilaq
koori	N	–p, –t
koorili¦orpoq	V	–unngilaq
kooriliort¦oq	N	–up, –ut
koor¦oq	N	–up, –ut
koorormiu	N	–p, –t
koororsarne¦q	N	–rup, –rit
koororsu¦aq	N	–up, –it
koorort¦ooq	N	–uup, –uut
koorpu	N	–p, –t
koorpulersaarutit	N, pl.	-
koorput	N, pl.	-
koorserii¦ppoq	V	–nngilaq
koorseriivi¦ppoq	V	–nngilaq
koorusaa¦rpoq	V	–nngilaq
koorusaartuarpoq	V	(no generation)
kopeerisarfi¦k	N	–up, –it
Korea	Prop	–p
Korea Avannarl¦eq	Prop	–iup, –iit
Korea Kujall¦eq	Prop	–iup, –iit
Koream¦eersoq	N	{–eersup, –eertup, –inngaanneersup, –inngaanneertup, –inngaanninngaanneersup, –inngaanninngaanneertup}, {–eersut, –eertut, –inngaanneersut, –inngaanneertut, –inngaanninngaanneersut, –inngaanninngaanneertut}
Koreamioq	N	(no generation)
Korea¦miu	N	{–miup, –rmiup}, {–miut, –rmiut}
Korsika	Prop	–p
koruuni	N	(no generation)
koteletti	N	(no generation)
kredsretti	N	(no generation)
Kreta	Prop	–p
Kristiansand	Prop	–ip
Kristiansminde	Prop	–p, –t
kristumioqat	N	–ip, –it
kristumiorpalaanngits¦oq	N	–up, –ut
kristumiorpalukkunnaarsitsine¦q	N	–rup, –rit
kristumiorpalukkunnaarsitsi¦voq	V	–nngilaq
kristumiorpalunnikillisitsine¦q	N	–rup, –rit
kristumiorpalunnikillisitsi¦voq	V	–nngilaq
kristumiorpalutt¦oq	N	–up, –ut
kristumiu	N	–p, –t
kristumiunngorti¦ppaa	V	–nngilaa
kristumiussu¦seq	N	–tsip, –tsit
kristumiuullua¦rpoq	V	–nngilaq
kristumiuune¦q	N	–rup, –rit
kristumiuussu¦seq	N	–tsip, –tsit
kristumiuu¦voq	V	–nngilaq
Kristusi	Prop	–p
Kroatiam¦eersoq	N	{–eersup, –eertup, –inngaanneersup, –inngaanneertup}, {–eersut, –eertut, –inngaanneersut, –inngaanneertut}
Kroatiamioq	N	(no generation)
Kroatiamiu	N	–p, –t
Kroatien	Prop	(no generation)
krone	N	(no generation)
kræfteqaleqqajaavoq	V	(no generation)
kræfteqalissutaasinnaas¦oq	N	–up, –ut
kuann¦eq	N	–ip, –it
kuannersa¦rpoq	V	–nngilaq
kuanners¦ooq	N	–uup, –uut
kuanners¦orpoq	V	–unngilaq
kuanner¦sorpoq	V	{–sunngilaq, –tunngilaq}
Kuannersuit	N, pl.	-
Kuannersuit	Prop, pl.	-
kuannilia¦rpoq	V	–nngilaq
kuannil¦ik	N	{–iup, –lip, –lup}, –lit
kuanniusaa¦raq	N	–qqap, –qqat
kuanniusa¦q	N	–p, –t
kueqqi¦ppaa	V	–nngilaa
kueraaffi¦k	N	–up, –it
kueraane¦q	N	–rup, –rit
kueraas¦oq	N	–up, –ut
kueraavi¦k	N	–up, –it
kueraa¦vik	N	{–ffiup, –viup}, {–ffiit, –viit}
kueraa¦voq	V	–nngilaq
kuera¦rpaa	V	–nngilaa
kuerarpoq	V	(no generation)
kuersat	N, pl.	-
kuffi¦ppaa	V	–tinngilaa
kuffissaa¦voq	V	–nngilaq
kuffissa¦q	N	–p, –t
kuffissi¦voq	V	–nngilaq
kuggi¦ppaa	V	–nngilaa
kuimaannart¦oq	N	–up, –ut
kuimaa¦rpoq	V	–nngilaq
kuima¦voq	V	–nngilaq
kuine¦q	N	–rup, –rit
kuineqa¦rpoq	V	–nngilaq
kuinnginng¦eeq	N	–iip, –iit
kuioraaffi¦k	N	–up, –it
kuioraas¦oq	N	–up, –ut
kuioraa¦voq	V	–nngilaq
kuip¦eerpoq	V	–iinngilaq
kuipeertitsi¦voq	V	–nngilaq
kuisa¦q	N	–p, –t
kuisart¦oq	N	–up, –ut
kuiseqqaa¦q	N	–p, –t
kui¦seqqaaq	N	{–seqqaap, –teqqaap}, {–seqqaat, –teqqaat}
kuiseqqeqqusis¦oq	N	–up, –ut
kuisiffi¦k	N	–up, –it
kui¦siffik	N	{–siffiup, –tiffiup}, {–siffiit, –tiffiit}
kuisiffissa¦q	N	–p, –t
kui¦siffissaq	N	{–siffissap, –tiffissap}, {–siffissat, –tiffissat}
kuisiinna¦rpoq	V	–nngilaq
kuisimanngits¦oq	N	–up, –ut
kuisimas¦oq	N	–up, –ut
kuisimasuu¦voq	V	–nngilaq
kuisima¦voq	V	–nngilaq
kuisine¦q	N	–rup, –rit
kuisinne¦q	N	–rup, –rit
kui¦sinneq	N	{–sinnerup, –tinnerup}, {–sinnerit, –tinnerit}
kuisinneqanngits¦oq	N	–up, –ut
kui¦sinneqanngitsoq	N	{–sinneqanngitsup, –tinneqanngitsup}, {–sinneqanngitsut, –tinneqanngitsut}
kuisi¦ppaa	V	–nngilaa
kui¦sippaa	V	{–sinngilaa, –tinngilaa}
kuisi¦ppoq	V	–nngilaq
kui¦sippoq	V	{–sinngilaq, –tinngilaq}
kuisis¦oq	N	–up, –ut
kuisissima¦voq	V	–nngilaq
kuisissut	N	–ip, –it
kuisi¦ssut	N, pl.	{–ssut, –ttut}
kuisiti¦ppaa	V	–nngilaa
kuisit¦ippaa	V	{–sinngilaa, –inngilaa}
kuisit¦ippaa	V	–sinngilaa
kuisitsine¦q	N	–rup, –rit
kui¦sitsineq	N	{–sitsinerup, –titsinerup}, {–sitsinerit, –titsinerit}
kuisitsi¦vik	N	{–ffiup, –viup}, {–ffiit, –viit}
kuisitsi¦voq	V	–nngilaq
kui¦sitsivoq	V	{–sitsinngilaq, –titsinngilaq}
kuisittussa¦q	N	–p, –t
kuisi¦ttussaq	N	{–ssussap, –ttussap}, {–ssussat, –ttussat}
kui¦sittussaq	N	{–sittussap, –tittussap}, {–sittussat, –tittussat}
kuisivi¦k	N	–up, –it
kuisi¦voq	V	–nngilaq
kuissut	N	–ip, –it
kuissutaa¦voq	V	–nngilaq
kuitsivi¦k	N	–up, –it
kuitsivili¦orpoq	V	–unngilaq
kuitsivissa¦q	N	–p, –t
kui¦vaa	V	–nngilaa
kuiv¦eerpoq	V	–iinngilaq
kuiveertorpalu¦k	N	–up, –it
kuiveer¦torpaluk	N	{–sorpalukup, –torpalukup}, {–sorpalukit, –torpalukit}
kuiveert¦orpoq	V	–unngilaq
kui¦voq	V	–nngilaq
kujaaginnal¦ik	N	{–iup, –lip, –lup}, –lit
kujaal¦erpaa	V	–inngilaa
kujaal¦ik	N	{–iup, –lip, –lup}, –lit
kujaa¦q	N	–p, –t
kujaarmi¦ppaa	V	–nngilaa
kujaart¦ooq	N	–uup, –uut
kuja¦k	N	–ap, –at
kujal¦eq	N	–ip, –it
kujaler¦aa	V	–inngilaa
kujall¦eq	N	–iup, –iit
kujallermii¦ppoq	V	–nngilaq
kujallernuka¦rpoq	V	–nngilaq
kujallersaat	N	–ip, –it
kujallersaa¦voq	V	–nngilaq
kujalliu¦voq	V	–nngilaq
kujammi¦ppaa	V	–nngilaa
kujammukaa¦ppaa	V	–tinngilaa
kuja¦mmukaappaa	V	{–mmukaatinngilaa, –timukaatinngilaa}
kujammukaa¦q	N	–p, –t
kujammukaassi¦voq	V	–nngilaq
kuja¦mmukaassivoq	V	{–mmukaassinngilaq, –timukaassinngilaq}
kujammuka¦rpoq	V	–nngilaq
kuja¦mmukarpoq	V	{–mmukanngilaq, –timukanngilaq}
kujammukart¦oq	N	–up, –ut
kuja¦mmukartoq	N	{–mmukartup, –timukartup}, {–mmukartut, –timukartut}
kujanne¦q	N	–rup, –rit
kujanninne¦q	N	–rup, –rit
kujanni¦ppoq	V	–nngilaq
kujapigaasa¦rpaa	V	–nngilaa
kujapigaas¦erpaa	V	–inngilaa
kujapigaa¦serpaa	V	{–sinngilaa, –tilinngilaa}
kujapiganna¦ppoq	V	–nngilaq
kujapi¦gaq	N	–kkap, –kkat
kuja¦ppaa	V	–nngilaa
kujaqqukkiart¦orpaa	V	–unngilaa
kujaqqull¦erpaa	V	–inngilaa
kujaqqu¦ppaa	V	{–nngilaa, –tinngilaa}
kujaqqu¦tsivoq	V	{–ssinngilaq, –tsinngilaq}
kujarpasi¦ppoq	V	–nngilaq
kujasia¦rpoq	V	–nngilaq
kujasi¦k	N	–up, –it
kujasinneru¦voq	V	–nngilaq
kujasi¦ppoq	V	–nngilaq
kujasiss¦oorpoq	V	–uunngilaq
kujasiss¦oq	N	–up, –ut
kujasi¦ssoq	N	{–ssup, –ttup}, {–ssut, –ttut}
kujasissu¦aq	N	–up, –it
kujasissumii¦ppoq	V	–nngilaq
kujasi¦ssumiippoq	V	{–ssumiinngilaq, –ttumiinngilaq}
kujassu¦aq	N	–up, –it
kujataamioq	N	(no generation)
kujataamioqat	N	–it
kujataamiorsu¦aq	N	–it
kujataamiu	N	–t
kujataanii¦ppoq	V	–nngilaq
kujataanuka¦rpoq	V	–nngilaq
kujattarne¦q	N	–rup, –rit
kujavaa¦ppaa	V	–tinngilaa
kujava¦rpoq	V	–nngilaq
kujavart¦erpoq	V	–inngilaq
kukialu¦ppoq	V	–nngilaq
kukiffaaj¦ooq	N	–uup, –uut
kukiffa¦k	N	–ap, –at
kukiffal¦ik	N	{–iup, –lip, –lup}, –lit
kukiffallit	N, pl.	-
kukiffappalunne¦q	N	–rup, –rit
kukigissaat	N	–ip, –it
kukigi¦ssaat	N	{–ssaatip, –ttaatip}, {–ssaatit, –ttaatit}
kukiiaat	N	–ip, –it
kukiia¦rpoq	V	–nngilaq
kuki¦k	N	–up, –it
kukil¦ik	N	{–iup, –lip, –lup}, –lit
kukilu¦ppoq	V	–nngilaq
kukiss¦ooq	N	–uup, –uut
kukitsial¦ik	N	{–iup, –lip, –lup}, –lit
kukittorne¦q	N	–rup, –rit
kukiusa¦q	N	–p, –t
kukkaajaat	N	–ip, –it
kukkaajaataa¦voq	V	–nngilaq
kukkaaja¦rpaa	V	–nngilaa
kukkaaja¦rpoq	V	–nngilaq
kukkaajartaanna¦rpoq	V	–nngilaq
kukkaart¦orpaa	V	–unngilaa
kukkaartui¦voq	V	–nngilaq
kukkaartuusi¦orpoq	V	–unngilaq
kukkaartuu¦siorpoq	V	{–siunngilaq, –tiliunngilaq}
kukkaartuut	N	–ip, –it
kukka¦q	N	–p, –t
kukkarnaa¦q	N	–p, –t
kukkarnaart¦orpoq	V	–unngilaq
kukkarnaar¦torpoq	V	{–sunngilaq, –tunngilaq}
kukkarna¦q	N	–p, –t
kukka¦rpoq	V	–nngilaq
kukkartaanna¦rpoq	V	–nngilaq
kukkilaa¦rpaa	V	–nngilaa
kukkilaartui¦voq	V	–nngilaq
kukkilaat	N	–ip, –it
kukkilaa¦voq	V	–nngilaq
kukkilagus¦erpaa	V	–inngilaa
kukkilagutaa¦voq	V	–nngilaq
kukkilagutil¦ik	N	{–iup, –lip, –lup}, –lit
kukkila¦k	N	–ap, –at
kukkila¦ppaa	V	–nngilaa
kukkilattari¦aq	N	{–ssap, –ap}, {–ssat, –at}
kukkilattari¦aq	N	–ssap, –ssat
kukkilatt¦orpaa	V	–unngilaa
kukkilattui¦voq	V	–nngilaq
kukkilisaasa¦q	N	–p, –t
kukkilisili¦orpoq	V	–unngilaq
kukkilisi¦liorpoq	V	{–liunngilaq, –unngilaq}
kukkilisiliort¦oq	N	–up, –ut
kukkilisi¦liortoq	N	{–liortup, –ortup}, {–liortut, –ortut}
kukkili¦t	N	–sip, –sit
kukkilits¦erpaa	V	–inngilaa
kukkili¦voq	V	–nngilaq
kukki¦ppoq	V	–nngilaq
kukk¦ooq	N	–uup, –uut
kukkoqqajaa¦voq	V	–nngilaq
kukkoqqaja¦rpoq	V	–nngilaq
kukku¦aa	V	–nngilaa
kukkugaju¦ppoq	V	–nngilaq
kukkujui¦ppoq	V	–nngilaq
kukkujuissu¦seq	N	–tsip, –tsit
kukkujuits¦oq	N	–up, –ut
kukkuk¦ooq	N	–uup, –uut
kukkukoorpaluk	N	–up, –it
kukkukoorpalu¦k	N	–p, –t
kukkukoorpalu¦k	N	–up, –it
kukkuk¦oorpoq	V	–uunngilaq
kukkukula¦voq	V	–nngilaq
kukkukuua¦raq	N	–qqap, –qqat
kukkukuut	N, pl.	-
kukkullu¦innarsimasoq	N	{–innarsimasup, –aannarsimasup}, {–innarsimasut, –aannarsimasut}
kukkullu¦innartoq	N	{–aannartup, –innartup}, {–aannartut, –innartut}
kukkuluttorne¦q	N	–rup, –rit
kukkuluttornersu¦aq	N	–up, –it
kukkulutt¦orpaa	V	–unngilaa
kukkulutt¦orpoq	V	–unngilaq
kukkuluttugaas¦oq	N	–up, –ut
kukkuluttu¦gaq	N	–kkap, –kkat
kukkuluttuine¦q	N	–rup, –rit
kukkunaveersaa¦gaq	N	–kkap, –kkat
kukkunaveersaarne¦q	N	–rup, –rit
kukkunaveersaarpoq	V	(no generation)
kukkune¦q	N	–rup, –rit
kukkuneqangaart¦oq	N	–up, –ut
kukkuneqanngilluinnart¦oq	N	–up, –ut
kukkuneqanngissu¦seq	N	–tsip, –tsit
kukkuneqanngits¦oq	N	–up, –ut
kukkuneqanngi¦vissoq	N	{–ivissup, –ivittup, –vissup, –vittup}, {–ivissut, –ivittut, –vissut, –vittut}
kukkuneqaqis¦oq	N	–up, –ut
kukkunersiorfiit	N, pl.	-
kukkunersiorne¦q	N	–rup, –rit
kukkunersi¦orpaa	V	–unngilaa
kukkunersi¦orpoq	V	–unngilaq
kukkunersiueqqissaarne¦q	N	–rup, –rit
kukkunersiueqqissaa¦rpoq	V	–nngilaq
kukkunersiu¦gaq	N	–kkap, –kkat
kukkunersiuine¦q	N	–rup, –rit
kukkunersiuisarfi¦k	N	–up, –it
kukkunersiuisart¦oq	N	–up, –ut
kukkunersiuis¦oq	N	–up, –ut
kukkunersiuisoqarfi¦k	N	–up, –it
kukkunersiui¦voq	V	–nngilaq
kukkunersiut	N	–ip, –it
kukkunersiuut	N	–ip, –it
kukkunertal¦ik	N	{–iup, –lip, –lup}, –lit
kukkunianngissu¦seq	N	–tsip, –tsit
kukkunil¦ik	N	{–iup, –lip, –lup}, –lit
kukkunimininngu¦aq	N	–up, –it
kukkupat¦eerpoq	V	–iinngilaq
kukkusaannarpoq	V	(no generation)
kukkusaas¦oq	N	–up, –ut
kukkusaa¦voq	V	–nngilaq
kukkusa¦q	N	–p, –t
kukkusart¦oq	N	–up, –ut
kukkusimas¦oq	N	–up, –ut
kukkusinnaanngits¦oq	N	–up, –ut
kukkusinnaas¦oq	N	–up, –ut
kukkus¦oorpoq	V	–uunngilaq
kukkus¦oq	N	–up, –ut
kukkussut	N	–ip, –it
kukkussuteqarne¦q	N	–rup, –rit
kukkutaa¦rpaa	V	–nngilaa
kukkutaa¦rpoq	V	–nngilaq
kukkuti¦ppaa	V	–nngilaa
kukkut¦ooq	N	–uup, –uut
kukkuu¦ppaa	V	–tinngilaa
kukkuussi¦voq	V	–nngilaq
kukku¦voq	V	–nngilaq
kuk¦ooq	N	–uup, –uut
kukoqqaat	N	–ip, –it
kukoqqaatissaaru¦ppoq	V	–tinngilaq
kukoqqaatissaasivi¦k	N	–up, –it
kukoqqaatissa¦q	N	–p, –t
kukoqqaatissat	N, pl.	-
kukullua¦rpaa	V	–nngilaa
kuku¦ppaa	V	–nngilaa
kuku¦ppoq	V	–nngilaq
kukutsine¦q	N	–rup, –rit
kukutsi¦voq	V	–nngilaq
kukuttaas¦erpaa	V	–inngilaa
kukuttaa¦serpaa	V	{–sinngilaa, –tilinngilaa}
kukuttaat	N	–ip, –it
kukuut	N	–ip, –it
kukuut	N, pl.	-
kukuutissa¦q	N	–p, –t
kukuutissarsi¦orpoq	V	–unngilaq
kukuutissarta¦rpoq	V	–nngilaq
kulavaa¦raq	N	–qqap, –qqat
kulava¦k	N	–ap, –at
kulava¦ppoq	V	–nngilaq
kulla¦k	N	–ap, –at
kull¦oq	N	–up, –ut
kullorfi¦k	N	–up, –it
kullors¦orpoq	V	–unngilaq
kullor¦sorpoq	V	{–sunngilaq, –tunngilaq}
Kullorsu¦aq	N	–up, –it
Kullorsu¦aq	Prop	–up, –it
kullorsu¦aq	N	–up, –it
kullorsuarmuka¦rpoq	V	–nngilaq
kulluki¦ppoq	V	–nngilaq
kullup¦ooq	N	–uup, –uut
kullutorne¦q	N	–rup, –rit
kullut¦orpoq	V	–unngilaq
kul¦ooq	N	–uup, –uut
kuloruuju	N	(no generation)
kultuuri	N	(no generation)
kului¦ppoq	V	–nngilaq
kuluisaanngeqaaq	V	(no generation)
kuluisaarluinnarne¦q	N	–rup, –rit
kuluisaa¦rpoq	V	–nngilaq
kuluissu¦seq	N	–tsip, –tsit
kuluits¦oq	N	–up, –ut
kulumpis¦orpoq	V	–unngilaq
kulumpit	N	(no generation)
Kulusu¦k	Prop	–up, –it
kumaajaane¦q	N	–rup, –rit
kumaajaa¦voq	V	–nngilaq
kumaaja¦rpaa	V	–nngilaa
kumaajarti¦ppoq	V	–nngilaq
kumaa¦rpaa	V	–nngilaa
kumaa¦rpoq	V	–nngilaq
kumaarsaat	N	–ip, –it
kumaarsa¦rpaa	V	–nngilaa
kumaarsa¦rpoq	V	–nngilaq
kumaarsine¦q	N	–rup, –rit
kumaarsi¦voq	V	–nngilaq
kumaaru¦ppoq	V	–tinngilaq
kumaarusaane¦q	N	–rup, –rit
kumaarusaa¦voq	V	–nngilaq
kumaasa¦q	N	–p, –t
kumaasarsi¦voq	V	–nngilaq
kumaasat	N, pl.	-
kumaat	N	–ip, –it
kumagaavi¦ppoq	V	–nngilaq
kumagaa¦voq	V	–nngilaq
kuma¦k	N	–ap, –at
kumallu¦k	N	–up, –it
kumang¦erpaa	V	–inngilaa
kumang¦erpoq	V	–inngilaq
kumangiine¦q	N	–rup, –rit
kumangiutisi¦voq	V	–nngilaq
kumangiutit	N, pl.	-
kumani¦ppoq	V	–nngilaq
kuma¦ppoq	V	–nngilaq
kumaqal¦erpoq	V	–inngilaq
kumaqa¦rpoq	V	–nngilaq
kumassima¦voq	V	–nngilaq
kumass¦iorpoq	V	{–iunngilaq, –aliunngilaq}
kumattal¦ik	N	{–iup, –lip, –lup}, –lit
kumatt¦ooq	N	–uup, –uut
kumatt¦oq	N	–up, –ut
kumigaane¦q	N	–rup, –rit
kumigaat	N	–ip, –it
kumigaatisi¦voq	V	–nngilaq
kumigaatit	N, pl.	-
kumigaa¦voq	V	–nngilaq
kumiga¦rpaa	V	–nngilaa
kumigart¦orpaa	V	–unngilaa
kumigut	N	–ip, –it
kumilanna¦rpoq	V	–nngilaq
kumilannavi¦ppoq	V	–nngilaq
kumila¦ppoq	V	–nngilaq
kumillat	N	–ip, –it
kumi¦ppaa	V	–nngilaa
kumi¦ppoq	V	–nngilaq
kumitsi¦t	N	–sip, –sit
kumiut	N	–ip, –it
kumma¦ppoq	V	–nngilaq
kummassa¦rpaa	V	–nngilaa
kummassima¦voq	V	–nngilaq
kummerinertoqaaq	V	(no generation)
kummeri¦voq	V	–nngilaq
kummi	N	–p, –t
kummine¦q	N	–rup, –rit
kumminert¦ooq	N	–uup, –uut
kummisa¦q	N	–p, –t
kummis¦oq	N	–up, –ut
kummissa¦q	N	–p, –t
kummit	N, pl.	-
kummiusa¦q	N	–p, –t
kummi¦voq	V	–nngilaq
kummut	N	–ip, –it
kumoorn	Interj	(no generation)
kum¦oorpoq	V	–uunngilaq
kuni¦k	N	–up, –it
kunilla¦k	N	–ap, –at
kuniora¦rpaa	V	–nngilaa
kuni¦orpaa	V	–unngilaa
kuniortuarpaa	V	(no generation)
kuni¦ppaa	V	–nngilaa
kunissigaju¦ppoq	V	–nngilaq
kunissi¦voq	V	–nngilaq
kuniss¦orpaa	V	–unngilaa
kunissuigajuppallaarnersu¦aq	N	–up, –it
kunissuigajuppallaarpoq	V	(no generation)
kunissuine¦q	N	–rup, –rit
kunissui¦voq	V	–nngilaq
kunissuunne¦q	N	–rup, –rit
kunitsi¦voq	V	–nngilaq
kuniui¦voq	V	–nngilaq
kunngeeru¦ppoq	V	–tinngilaq
kunngeqarfi¦k	N	–up, –it
kunngi	N	–p, –t
kunngiitsuuffeqarfi¦k	N	–up, –it
kunngiitsuuffi¦k	N	–up, –it
kunngiitsuuffimmiitt¦oq	N	–up, –ut
kunngikkormiu	N	–p, –t
Kunngikkormiut	N, pl.	-
kunngikkormiut	N, pl.	-
kunngikkormiuus¦oq	N	–up, –ut
kunnginngorne¦q	N	–rup, –rit
kunnginngorniart¦oq	N	–up, –ut
kunnginng¦orpoq	V	–unngilaq
kunnginngortinneqa¦rpoq	V	–nngilaq
kunnginngorti¦ppaa	V	–nngilaa
kunngissakkut	N, pl.	-
kunngissa¦q	N	–p, –t
kunngit	N, pl.	-
kunngiuffi¦k	N	–up, –it
kunngiuniart¦oq	N	–up, –ut
kunngiussu¦seq	N	–tsip, –tsit
kunngiusussaanerart¦oq	N	–up, –ut
kunngorna¦q	N	–p, –t
kunng¦orpaa	V	–unngilaa
kunngus¦erpoq	V	–inngilaq
kunngu¦serpoq	V	{–sinngilaq, –tilinngilaq}
kunngut	N	–ip, –it
kunngut	N, pl.	-
kunni¦ppaa	V	–nngilaa
kunnissaanga¦voq	V	–nngilaq
kunnitsaa¦voq	V	–nngilaq
kunnitsa¦rpaa	V	–nngilaa
kunnitsi¦voq	V	–nngilaq
kuntor¦ooq	N	–uup, –uut
kupp¦eq	N	–ip, –it
kupperne¦q	N	–rup, –rit
kupp¦erpoq	V	–inngilaq
kuppersoqanngilaq	V	(no generation)
kupp¦iaraq	N	{–eeqqap, –iaqqap}, {–eeqqat, –iaqqat}
kuppileqqi¦ppaa	V	–nngilaa
kuppil¦erpaa	V	–inngilaa
kuppilerseqqinne¦q	N	–rup, –rit
kuppiler¦seqqinneq	N	{–seqqinnerup, –teqqinnerup}, {–seqqinnerit, –teqqinnerit}
kuppilersinne¦q	N	–rup, –rit
kuppiler¦sinneq	N	{–sinnerup, –tinnerup}, {–sinnerit, –tinnerit}
kuppilersi¦ppoq	V	–nngilaq
kuppiler¦sippoq	V	{–sinngilaq, –tinngilaq}
kuppiliissut	N	–ip, –it
kuppiliissut	N, pl.	-
kuppilii¦voq	V	–nngilaq
kuppit	N, pl.	-
Kurdistan	Prop	–ip
Kurdistanim¦eersoq	N	{–eersup, –eertup, –inngaanneersup, –inngaanneertup}, {–eersut, –eertut, –inngaanneersut, –inngaanneertut}
Kurdistanimioq	N	(no generation)
Kurdistan¦imiu	N	{–ermiup, –imiup}, {–ermiut, –imiut}
kursuserne¦q	N	–rup, –rit
kursus¦erpoq	V	–inngilaq
kursusertarfi¦k	N	–up, –it
kusag¦aa	V	–inngilaa
kusaginngilaa	V	(no generation)
kusaginninngilaq	V	(no generation)
kusaginni¦ppoq	V	–nngilaq
kusajjaari¦k	N	–up, –it
kusakk¦eerpaa	V	–iinngilaa
kusakkeersima¦vaa	V	–nngilaa
kusakkiivi¦ppaa	V	–nngilaa
kusakkisaanngilaq	V	(no generation)
kusanaalligaluttuinnarpoq	V	(no generation)
kusanaallisi¦ppaa	V	–nngilaa
kusanaallisitsine¦q	N	–rup, –rit
kusanaa¦ppoq	V	–nngilaq
kusanaats¦oq	N	–up, –ut
kusanaatsuliorne¦q	N	–rup, –rit
kusanaatsuli¦orpoq	V	–unngilaq
kusanaffaari¦k	N	–up, –it
kusananaa¦rpaa	V	–nngilaa
kusanangaa¦rpoq	V	–nngilaq
kusanangaart¦oq	N	–up, –ut
kusananngeqis¦oq	N	–up, –ut
kusananngits¦oq	N	–up, –ut
kusananngitsuliort¦oq	N	–up, –ut
kusanaqaaq	V	(no generation)
kusanaqateqanngits¦oq	N	–up, –ut
kusanarluart¦oq	N	–up, –ut
kusanarluartorsiorsinnaane¦q	N	–rup, –rit
kusanarluinnart¦oq	N	–up, –ut
kusanarluinnartorsiorne¦q	N	–rup, –rit
kusanarluinnartorsiort¦oq	N	–up, –ut
kusanarluinnartuus¦oq	N	–up, –ut
kusanarpallaanngilaq	V	(no generation)
kusana¦rpoq	V	–nngilaq
kusanarsaagaannginnerulerne¦q	N	–rup, –rit
kusanarsaagaannginneruler¦sitsineq	N	{–sitsinerup, –titsinerup}, {–sitsinerit, –titsinerit}
kusanarsaagaanngits¦oq	N	–up, –ut
kusanarsaane¦q	N	–rup, –rit
kusanarsaas¦oq	N	–up, –ut
kusanarsarne¦q	N	–rup, –rit
kusanarsa¦rpaa	V	–nngilaa
kusanarsu¦seq	N	–tsip, –tsit
kusanart¦oq	N	–up, –ut
kusanartulerine¦q	N	–rup, –rit
kusanartuleris¦oq	N	–up, –ut
kusanartulia¦q	N	–p, –t
kusanartuliat	N, pl.	-
kusanartuli¦orpoq	V	–unngilaq
kusanassu¦seq	N	–tsip, –tsit
kusanaviss¦oq	N	–up, –ut
kusanavi¦ssoq	N	{–ssup, –ttup}, {–ssut, –ttut}
kusannat	N	–ip, –it
kusannataa¦voq	V	–nngilaq
kusannatig¦aa	V	–inngilaa
kusassa¦rpaa	V	–nngilaa
kusassa¦rpoq	V	–nngilaq
kusassarujoorpoq	V	(no generation)
kusassarumat¦ooq	N	–uup, –uut
kusassarumatussu¦seq	N	–tsip, –tsit
kusatsi¦ppoq	V	–nngilaq
ku¦seq	N	–tsip, –tsit
kuserfig¦aa	V	–inngilaa
kuserfi¦k	N	–up, –it
kuseriarne¦q	N	–rup, –rit
kuseriarninngorne¦q	N	–rup, –rit
kuseriarninngortitsine¦q	N	–rup, –rit
kuseria¦rpaa	V	–nngilaa
kuseria¦rpoq	V	–nngilaq
kuseriarsimas¦oq	N	–up, –ut
kuseriartaane¦q	N	–rup, –rit
kuseriartaat	N	–ip, –it
kuseriartaa¦voq	V	–nngilaq
kuseriarta¦rpaa	V	–nngilaa
kusermiu¦voq	V	–nngilaq
kusernaveeqqut	N	–ip, –it
kuserne¦q	N	–rup, –rit
kus¦erpoq	V	–inngilaq
kusersi¦ppaa	V	–nngilaa
kusersita¦q	N	–p, –t
kusersitassa¦q	N	–p, –t
kusertitassa¦q	N	–p, –t
kusertuaanna¦rpoq	V	–nngilaq
kuseruna¦rpoq	V	–nngilaq
kusinnguatsiarpoq	V	(no generation)
kuso¦raq	N	–qqap, –qqat
kussaa¦raq	N	–qqap, –qqat
kussag¦aa	V	–inngilaa
kussagunnart¦oq	N	–up, –ut
kussagu¦ppoq	V	–nngilaq
kussagusu¦ppoq	V	–nngilaq
kussa¦k	N	–ap, –at
kussakannerpoq	V	(no generation)
kussanarsi¦voq	V	–nngilaq
