Lexeme	WC	Flexion
ilitsivi¦k	N	–up, –it
ilitsi¦vik	N	{–ffiup, –viup}, {–ffiit, –viit}
ilitsivoq	V	(no generation)
ilitsoqquppaa	V	(no generation)
ilitsoqqussa¦q	N	–p, –t
ilitsoqqussivoq	V	(no generation)
ilitsoqqutigaa	V	(no generation)
ilitsoraaq	V	(no generation)
ilitsorilerpoq	V	(no generation)
ilitsorilluarpoq	V	(no generation)
ilitsorivoq	V	(no generation)
ilittoorpoq	V	(no generation)
iliugajuppoq	V	(no generation)
iliulluarpoq	V	(no generation)
iliu¦seq	N	–tsip, –tsit
il¦iuseq	N	{–erutsip, –iutsip}, {–erutsit, –iutsit}
ilius¦oq	N	–up, –ut
iliuu¦seq	N	–tsip, –tsit
iliuuseqanngilaq	V	(no generation)
iliuuseqaqataas¦oq	N	–up, –ut
iliuuseqaqatigiinne¦q	N	–rup, –rit
iliuuseqaqatigii¦ttarneq	N	{–ssarnerup, –ttarnerup}, {–ssarnerit, –ttarnerit}
iliuuseqarne¦q	N	–rup, –rit
iliuuseqarsinnaane¦q	N	–rup, –rit
iliuuseqarsinnaannginne¦q	N	–rup, –rit
iliuuseqart¦oq	N	–up, –ut
iliuusissa¦q	N	–p, –t
iliuvoq	V	(no generation)
ilivaa	V	(no generation)
ilive¦q	N	–rup, –rit
iliveqarfi¦k	N	–up, –it
iliveqarfileris¦oq	N	–up, –ut
iliveqarpoq	V	(no generation)
iliveqqivi¦k	N	–up, –it
iliveqqui¦k	N	–up, –it
iliverpaa	V	(no generation)
iliversi¦ooq	N	–uup, –uut
ilivippoq	V	(no generation)
ilivits¦oq	N	–up, –ut
ilivitsukaa¦q	N	–p, –t
ilivoq	V	(no generation)
illaagut	N, pl.	-
illaagutaarserpoq	V	(no generation)
illaal¦ik	N	{–iup, –lip, –lup}, –lit
illaallerpoq	V	(no generation)
illaannaleqqavoq	V	(no generation)
illaa¦q	N	–p, –t
illaarivoq	V	(no generation)
illaarpaa	V	(no generation)
illaarpoq	V	(no generation)
illaarsaarpoq	V	(no generation)
illaarsivoq	V	(no generation)
illaarsu¦k	N	–up, –it
illaasapajuppoq	V	(no generation)
illaatigaa	V	(no generation)
illaattorpoq	V	(no generation)
illajanerulluinnarpoq	V	(no generation)
illakuluppoq	V	(no generation)
illakuluutigaa	V	(no generation)
illakusuppoq	V	(no generation)
illalaarpoq	V	(no generation)
illa¦q	N	–p, –t
illaraj¦ooq	N	–uup, –uut
illarajuppoq	V	(no generation)
illarasaarpoq	V	(no generation)
illarfigaa	V	(no generation)
illariarpoq	V	(no generation)
illariilippoq	V	(no generation)
illarnarpoq	V	(no generation)
illarne¦q	N	–rup, –rit
illarpalaa¦q	N	–p, –t
illarpaluppoq	V	(no generation)
illarpoq	V	(no generation)
illarsaarivoq	V	(no generation)
illarsarpoq	V	(no generation)
illaruaatigaa	V	(no generation)
illaruarpoq	V	(no generation)
illassaqanngilaq	V	(no generation)
ille¦q	N	–rup, –rit
illeraa	V	(no generation)
ille¦raq	N	–qqap, –qqat
illerarpaa	V	(no generation)
illerarpoq	V	(no generation)
illerfi¦k	N	–up, –it
illerfissarsi¦utileqatigiit	N, pl.	{–ortileqatigiit, –utileqatigiit}
illerfissu¦aq	N	–up, –it
illerfiusa¦q	N	–p, –t
illerisa¦q	N	–p, –t
illermii¦ppoq	V	–nngilaq
illernaasanngu¦aq	N	–up, –it
illernaasa¦q	N	–p, –t
illernanngu¦aq	N	–up, –it
illerna¦q	N	–p, –t
illernarpoq	V	(no generation)
illernarsarpaa	V	(no generation)
illernarsivoq	V	(no generation)
illernartitaavoq	V	(no generation)
illernart¦oq	N	–up, –ut
iller¦nartoq	N	{–inartup, –nartup}, {–inartut, –nartut}
Illernartut	N, pl.	-
Illernartut	N, pl.	–t
illernartuunngits¦oq	N	–up, –ut
iller¦nartuunngitsoq	N	{–inartuunngitsup, –nartuunngitsup}, {–inartuunngitsut, –nartuunngitsut}
illernartuut	N	–ip, –it
illernartuut	N, pl.	-
iller¦nartuut	N	{–inartuutip, –nartuutip}, {–inartuutit, –nartuutit}
illerne¦q	N	–rup, –rit
illerpaa	V	(no generation)
illerpoq	V	(no generation)
illersart¦oq	N	–up, –ut
illersippaa	V	(no generation)
illersissa¦q	N	–p, –t
illersorajunnerusarpaa	V	(no generation)
illersorne¦q	N	–rup, –rit
illersorniarpaa	V	(no generation)
illersornissa¦q	N	–p, –t
illersorpaa	V	(no generation)
illersorsinnaatitaane¦q	N	–rup, –rit
illersorti	N	–p, –t
illersortigaa	V	(no generation)
illersortissalerneqanngits¦oq	N	–up, –ut
illersugaane¦q	N	–rup, –rit
illersuine¦q	N	–rup, –rit
illersuiniaqatigiiffi¦k	N	–up, –it
iller¦suiniaqatigiiffik	N	{–suiniaqatigiiffiup, –tuiniaqatigiiffiup}, {–suiniaqatigiiffiit, –tuiniaqatigiiffiit}
illersuis¦oq	N	–up, –ut
illersuisut	N, pl.	-
illersuivoq	V	(no generation)
illersuut	N	–ip, –it
iller¦suut	N	{–suutip, –tuutip}, {–suutit, –tuutit}
illertaarpoq	V	(no generation)
illerusaarfi¦k	N	–up, –it
illerusaarpoq	V	(no generation)
illeruuppaa	V	(no generation)
illiaartinne¦q	N	–rup, –rit
illialuppoq	V	(no generation)
illi¦aq	N	–ssap, –ssat
illigaa	V	(no generation)
illigiikkut	N	–ip, –it
illigisaqannginne¦q	N	–rup, –rit
illigisaqarne¦q	N	–rup, –rit
illiguppoq	V	(no generation)
illigussaarpaa	V	(no generation)
illigussu¦seq	N	–tsip, –tsit
illigutsaappaa	V	(no generation)
illigutsanne¦q	N	–rup, –rit
illigutsappoq	V	(no generation)
illigutt¦oq	N	–up, –ut
illiisuuvoq	V	(no generation)
illiiumanngilaq	V	(no generation)
illiivoq	V	(no generation)
illikaattoortippaa	V	(no generation)
illikaavoq	V	(no generation)
illikarne¦q	N	–rup, –rit
illikarpaa	V	(no generation)
illikarpoq	V	(no generation)
illikarsinnaanngilaq	V	(no generation)
illikartippaa	V	(no generation)
illikartitaane¦q	N	–rup, –rit
illikartitsine¦q	N	–rup, –rit
illikartoorne¦q	N	–rup, –rit
illikartoorpoq	V	(no generation)
ill¦ineq	N	{–ernup, –inerup}, {–ernit, –inerit}
illinnaappoq	V	(no generation)
illinnarpoq	V	(no generation)
illinnart¦oq	N	–up, –ut
illipalaarsu¦aq	N	–up, –it
illipoorpaa	V	(no generation)
illipoorpoq	V	(no generation)
illippaa	V	(no generation)
illippoq	V	(no generation)
illisaajarpaa	V	(no generation)
illisaajarpoq	V	(no generation)
illisaajarsimavoq	V	(no generation)
illis¦eq	N	–ip, –it
illisersorpaa	V	(no generation)
illisilerpaa	V	(no generation)
illisilersorpaa	V	(no generation)
illisilersuuppaa	V	(no generation)
illisilersuuppoq	V	(no generation)
illisit	N, pl.	-
illissaavoq	V	(no generation)
illissa¦q	N	–p, –t
illisserpaa	V	(no generation)
illissersorpaa	V	(no generation)
illitserpaa	V	(no generation)
illitsersorpaa	V	(no generation)
illitsersuuppaa	V	(no generation)
illitsersuuppoq	V	(no generation)
illiukkumavoq	V	(no generation)
illiuppaa	V	(no generation)
illiuppoq	V	(no generation)
illoo¦raq	N	–qqap, –qqat
ill¦ooraq	N	{–oorup, –uaqqap}, {–ooqqat, –oorit, –uaqqat}
illoorne¦q	N	–rup, –rit
illoorpoq	V	(no generation)
ill¦oq	N	–up, –ut
illoqanngilaq	V	(no generation)
illoqannginnersa¦q	N	–p, –t
illoqarfee¦raq	N	–qqap, –qqat
illoqarf¦eeraq	N	{–eeqqap, –iaqqap}, {–eeqqat, –iaqqat}
illoqarfiit	N, pl.	-
illoqarfi¦k	N	–up, –it
illoqarfik¦oq	N	–up, –ut
illoqarfimmiut	N, pl.	-
illoqarfinngu¦aq	N	–up, –it
illoqarfissu¦aq	N	–up, –it
illoqasiuppaa	V	(no generation)
illoqat	N	–ip, –it
illoqatigiinne¦q	N	–rup, –rit
illoqatigiit	N, pl.	-
Illoqqortoormiut	Prop, pl.	-
illoqquppaa	V	(no generation)
illorfi¦k	N	–up, –it
Illorpaat	N, pl.	-
illorpassuaqarfi¦k	N	–up, –it
illorsu¦aq	N	–up, –it
Illorsuit	N, pl.	-
Illorsuit	Prop, pl.	-
illortaa¦q	N	–p, –t
ill¦ortaaq	N	{–ortaap, –utaap}, {–ortaat, –utaat}
illu	N	–p, –t
illua-tungeriit	N, pl.	-
illuaamitsiarpaa	V	(no generation)
illuaamivaa	V	(no generation)
illuaamivoq	V	(no generation)
illuaraasanngu¦aq	N	–up, –it
ill¦uaraasannguaq	N	{–ooraasannguup, –uaraasannguup}, {–ooraasannguit, –uaraasannguit}
illuarakasi¦k	N	–up, –it
ill¦uarakasik	N	{–oorakasiup, –uarakasiup}, {–oorakasiit, –uarakasiit}
illua¦raq	N	–qqap, –qqat
ill¦uaraq	N	{–oorup, –uaqqap}, {–ooqqat, –oorit, –uaqqat}
illuarne¦q	N	–rup, –rit
illuarneqarsinnaas¦oq	N	–up, –ut
illuarneqarsinnaavoq	V	(no generation)
illuarpaa	V	(no generation)
illuarpoq	V	(no generation)
illuarta¦q	N	–p, –t
illuartippaa	V	(no generation)
illuartoorne¦q	N	–rup, –rit
illuartoorpoq	V	(no generation)
illuartussaane¦q	N	–rup, –rit
illuartussaavoq	V	(no generation)
illuatigoorpoq	V	(no generation)
illuatung¦eq	N	–ip, –it
illuatungeriit	N, pl.	-
illuatungerisa¦q	N	–p, –t
illuatungiliunne¦q	N	–rup, –rit
illuatungiliutt¦oq	N	–up, –ut
illuerpoq	V	(no generation)
illuersimavoq	V	(no generation)
illueruppoq	V	(no generation)
illugaa	V	(no generation)
illugiiaat	N, pl.	-
illugiikkuutaat	N, pl.	-
illugii¦ssitsineq	N	{–ssitsinerup, –tsitsinerup}, {–ssitsinerit, –tsitsinerit}
illugippoq	V	(no generation)
illugissaarpoq	V	(no generation)
illugissivoq	V	(no generation)
illuigaavoq	V	(no generation)
illui¦gaq	N	–kkap, –kkat
illuigartaarpoq	V	(no generation)
illuikkiorpoq	V	(no generation)
illuinnaasiort¦oq	N	–up, –ut
illuinnaa¦siortoq	N	{–siortup, –tiliortup}, {–siortut, –tiliortut}
illuinnaasiunngits¦oq	N	–up, –ut
illuinnaa¦siunngitsoq	N	{–siunngitsup, –tiliunngitsup}, {–siunngitsut, –tiliunngitsut}
illuinnanngu¦aq	N	–up, –it
illuinna¦q	N	–ap, –at
illuinnarsiorne¦q	N	–rup, –rit
illuinnarsiorpoq	V	(no generation)
illuinnarsorpoq	V	(no generation)
illuinnarsuut	N	–ip, –it
illuinnarsuutaasa¦q	N	–p, –t
illuinnarsuutil¦ik	N	{–iup, –lip, –lup}, –lit
illukasi¦k	N	–up, –it
illukisaarpaa	V	(no generation)
illukisaarpoq	V	(no generation)
illukkuminarpoq	V	(no generation)
illuk¦oq	N	–up, –ut
illukorsu¦aq	N	–up, –it
illuku	N	–p, –t
illukusiort¦oq	N	–up, –ut
illulerivoq	V	(no generation)
illulerpaa	V	(no generation)
illulia¦q	N	–p, –t
Illuligaarsu¦k	N	–up, –it
Illul¦ik	N	{–iup, –lip, –lup}, –lit
illuliorfi¦k	N	–up, –it
illuliorfissa¦q	N	–p, –t
illuliorne¦q	N	–rup, –rit
illuliorpaa	V	(no generation)
illuliorpoq	V	(no generation)
illuliortaa¦seq	N	–tsip, –tsit
illuliortit¦erneq	N	{–ernerup, –sernerup}, {–ernerit, –sernerit}
illuliortitsis¦oq	N	–up, –ut
illulual¦ik	N	{–iup, –lip, –lup}, –lit
illulua¦q	N	–p, –t
illumii¦ppoq	V	–nngilaq
illungavallaaqaaq	V	(no generation)
illungavoq	V	(no generation)
illunikkiartorpoq	V	(no generation)
illunippoq	V	(no generation)
illunnaa¦q	N	–p, –t
illunnarpoq	V	(no generation)
illunne¦q	N	–rup, –rit
illunngu¦aq	N	–up, –it
illunnguusaavoq	V	(no generation)
illunnguusa¦q	N	–p, –t
illupalaanngu¦aq	N	–up, –it
illupalaa¦q	N	–p, –t
illupalaarsu¦aq	N	–up, –it
illuperaarpaa	V	(no generation)
illuperaarpoq	V	(no generation)
illuperarpoq	V	(no generation)
illupiarpoq	V	(no generation)
illuppoq	V	(no generation)
illusariarpaa	V	(no generation)
illusariarpoq	V	(no generation)
illusarpaa	V	(no generation)
illusimmavigaa	V	(no generation)
illusimmavi¦k	N	–up, –it
illusimmavippassuaqarpoq	V	(no generation)
illusinaarpaa	V	(no generation)
illusippallaaqaaq	V	(no generation)
illusippoq	V	(no generation)
illusisarfi¦k	N	–up, –it
illusisimasi	N	–p, –t
illusisippaa	V	(no generation)
illusisitsine¦q	N	–rup, –rit
illusisitsivoq	V	(no generation)
illusivoq	V	(no generation)
illussaaleqine¦q	N	–rup, –rit
illussaarsu¦aq	N	–up, –it
illussaarsuaqaqaaq	V	(no generation)
illussa¦q	N	–p, –t
illussaqartitsine¦q	N	–rup, –rit
illussaqqippoq	V	(no generation)
illussarsiort¦oq	N	–up, –ut
illut	N, pl.	-
ill¦utaaq	N	{–ortaap, –utaap}, {–ortaat, –utaat}
illutaarpoq	V	(no generation)
illutalissu¦aq	N	–up, –it
illutoq¦aq	N	{–qap, –ap}, {–qat, –at}
illutsianngu¦aq	N	–up, –it
illutsia¦q	N	–ap, –at
illuttorpoq	V	(no generation)
illuttoruuppaa	V	(no generation)
illuttut	N, pl.	-
illutuanngu¦aq	N	–up, –it
illutua¦q	N	–p, –t
illuusa¦q	N	–p, –t
illuut	N	–ip, –it
illuu¦tileqatigiit	N, pl.	{–tileqatigiit, –seqatigiit}
illuutil¦ik	N	{–iup, –lip, –lup}, –lit
ILO	Prop	–ip
il¦oq	N	–up, –ut
iloqaqaaq	V	(no generation)
iloqiaasa¦q	N	–p, –t
iloqiaas¦oq	N	–up, –ut
iloqiaassut	N	–ip, –it
iloqiaavoq	V	(no generation)
iloqi¦ak	N	{–aap, –ssap}, {–aat, –ssat}
iloqianngorpoq	V	(no generation)
iloqisserpoq	V	(no generation)
iloqissersimane¦q	N	–rup, –rit
iloqissiorpoq	V	(no generation)
iloqquppaa	V	(no generation)
iloqqu¦tsisarneq	N	{–ssisarnerup, –tsisarnerup}, {–ssisarnerit, –tsisarnerit}
iloqqutsivoq	V	(no generation)
iloqqutsorpoq	V	(no generation)
iloqqutsugaa	V	(no generation)
iloqut	N	–ip, –it
ilorfaallagaa	V	(no generation)
ilorfaallappoq	V	(no generation)
ilorfa¦q	N	–ap, –at
ilorfarmippaa	V	(no generation)
ilorfarmoorpaa	V	(no generation)
ilorl¦eq	N	–iup, –iit
ilorlerpaa¦q	N	–p, –t
ilorlersaat	N	–ip, –it
ilorliut	N	–ip, –it
ilorliut	N, pl.	-
ilorliuvoq	V	(no generation)
ilorlivaa	V	(no generation)
ilorparpoq	V	(no generation)
ilorpasippoq	V	(no generation)
ilorraallagaa	V	(no generation)
ilorraallak	Interj	(no generation)
ilorraallangaarpoq	V	(no generation)
ilorraallannaqaaq	V	(no generation)
ilorraallannarpoq	V	(no generation)
ilorraallanne¦q	N	–rup, –rit
ilorraallappoq	V	(no generation)
ilorraallatsippaa	V	(no generation)
ilorra¦q	N	–ap, –at
ilorrarmoorpaa	V	(no generation)
ilorrarmoorpoq	V	(no generation)
ilorriorpaa	V	(no generation)
ilorriorpoq	V	(no generation)
ilorrippoq	V	(no generation)
ilorrisaarnarpoq	V	(no generation)
ilorrisaarpoq	V	(no generation)
ilorrisimaarnart¦oq	N	–up, –ut
ilorrisimaarpoq	V	(no generation)
ilorruvoq	V	(no generation)
ilorsu¦aq	N	–up, –it
ilti	N	–p, –t
ilu	N	–p, –t
iluaagaa	V	(no generation)
iluaaginarsivoq	V	(no generation)
iluaaginngilaa	V	(no generation)
iluaakkunnaarpoq	V	(no generation)
iluaakujuppoq	V	(no generation)
iluaallaatigaa	V	(no generation)
iluaallak	Interj	(no generation)
iluaallangaarpoq	V	(no generation)
iluaallannaqaaq	V	(no generation)
iluaallannarpoq	V	(no generation)
iluaallappoq	V	(no generation)
iluaallatsitsine¦q	N	–rup, –rit
iluaallerne¦q	N	–rup, –rit
iluaallerpoq	V	(no generation)
iluaalliartorpoq	V	(no generation)
iluaalliorpoq	V	(no generation)
iluaalliu¦ut	N	{–tip, –utip}, {–tit, –utit}
iluaallivoq	V	(no generation)
iluaanne¦q	N	–rup, –rit
iluaappoq	V	(no generation)
iluaassu¦seq	N	–tsip, –tsit
iluaats¦oq	N	–up, –ut
iluaatsulia¦q	N	–p, –t
iluaatsuliorpoq	V	(no generation)
iluakk¦ooq	N	–uup, –uut
iluakkoorpoq	V	(no generation)
iluameerpoq	V	(no generation)
iluameersitsiniarpoq	V	(no generation)
iluameer¦soq	N	{–sup, –tup}, {–sut, –tut}
ilu¦ameersoq	N	{–ameersup, –ameertup, –aminngaanneersup, –aminngaanneertup, –ssameersup, –ssameertup, –ssaminngaanneersup, –ssaminngaanneertup}, {–ameersut, –ameertut, –aminngaanneersut, –aminngaanneertut, –ssameersut, –ssameertut, –ssaminngaanneersut, –ssaminngaanneertut}
iluanaanngilaq	V	(no generation)
iluanaaqutigaa	V	(no generation)
iluanaariartorpoq	V	(no generation)
iluanaarnart¦oq	N	–up, –ut
iluanaarne¦q	N	–rup, –rit
iluanaarniapilunne¦q	N	–rup, –rit
iluanaarniapilutt¦oq	N	–up, –ut
iluanaarniarfigaa	V	(no generation)
iluanaarniarne¦q	N	–rup, –rit
iluanaarniuteqarne¦q	N	–rup, –rit
iluanaarpaa	V	(no generation)
iluanaarpallaanngilaq	V	(no generation)
iluanaarpoq	V	(no generation)
iluanaartitsivoq	V	(no generation)
iluanaart¦oq	N	–up, –ut
iluanaaruppaa	V	(no generation)
iluanaarut	N	–ip, –it
iluanaarutaavoq	V	(no generation)
iluanaarutigaa	V	(no generation)
iluanaarutivi¦k	N	–up, –it
iluangerajuppoq	V	(no generation)
iluangerpoq	V	(no generation)
iluangertaannarpoq	V	(no generation)
iluanii¦ppoq	V	–nngilaq
ilu¦aniippoq	V	{–aniinngilaq, –ssaniinngilaq}
iluaniitt¦oq	N	–up, –ut
ilu¦aniittoq	N	{–aniittup, –ssaniittup}, {–aniittut, –ssaniittut}
iluanngits¦oq	N	–up, –ut
iluanngitsuliorne¦q	N	–rup, –rit
iluanngitsuliort¦oq	N	–up, –ut
iluanngitsuliortu¦iaaneq	N	{–ajaanerup, –iaanerup}, {–ajaanerit, –iaanerit}
ilu¦aq	N	{–ap, –ssap}, {–at, –ssat}
iluaquserpaa	V	(no generation)
iluaqusersorpaa	V	(no generation)
iluaqu¦sersuut	N	{–sersuutip, –sertuutip, –tilersuutip, –tilertuutip}, {–sersuutit, –sertuutit, –tilersuutit, –tilertuutit}
iluaqusiuppaa	V	(no generation)
iluaqut	N	–ip, –it
iluaqutaanngilaq	V	(no generation)
iluaqutaanngitsoorsinnaanngits¦oq	N	–up, –ut
iluaqutaanngits¦oq	N	–up, –ut
iluaqutaas¦oq	N	–up, –ut
iluaqutaatippaa	V	(no generation)
iluaqutaavoq	V	(no generation)
iluaquteqarne¦q	N	–rup, –rit
iluaqutigaa	V	(no generation)
iluaqutiginninne¦q	N	–rup, –rit
iluaqutiginninniarne¦q	N	–rup, –rit
iluaqutissa¦q	N	–p, –t
iluaqutit	N, pl.	-
iluaqutsiuppaa	V	(no generation)
iluaraa	V	(no generation)
iluareqqusaarpoq	V	(no generation)
iluareqquvoq	V	(no generation)
iluarerpalunngilaa	V	(no generation)
iluariinnarpaa	V	(no generation)
iluarileraluttuinnarpaa	V	(no generation)
iluarilluarpaa	V	(no generation)
iluarinanngilaq	V	(no generation)
iluarinanngits¦oq	N	–up, –ut
iluarinart¦oq	N	–up, –ut
iluarineqanngilaq	V	(no generation)
iluarineqarpoq	V	(no generation)
iluarinngilaa	V	(no generation)
iluarinninne¦q	N	–rup, –rit
iluarinnippoq	V	(no generation)
iluarinnitt¦oq	N	–up, –ut
iluarisaarsorpoq	V	(no generation)
iluarisaavoq	V	(no generation)
iluarisarsiorne¦q	N	–rup, –rit
iluarne¦q	N	–rup, –rit
iluarnerpaa¦q	N	–p, –t
iluarnersa¦q	N	–p, –t
iluarnersiorpaa	V	(no generation)
iluarniarpoq	V	(no generation)
iluarpoq	V	(no generation)
iluarsaane¦q	N	–rup, –rit
iluarsaappaa	V	(no generation)
iluarsaaqqinne¦q	N	–rup, –rit
iluarsaas¦oq	N	–up, –ut
iluarsaassine¦q	N	–rup, –rit
iluarsaassisart¦oq	N	–up, –ut
iluarsaassivinne¦q	N	–rup, –rit
iluarsaassivoq	V	(no generation)
iluarsaata¦q	N	–p, –t
iluarsaatigaa	V	(no generation)
iluarsaavoq	V	(no generation)
iluarsagaane¦q	N	–rup, –rit
iluarsaqqippaa	V	(no generation)
iluarsarpaa	V	(no generation)
iluarsartuunneqart¦oq	N	–up, –ut
iluarsartuuppaa	V	(no generation)
iluarseqqippoq	V	(no generation)
iluarsiartorpoq	V	(no generation)
iluarsiine¦q	N	–rup, –rit
iluarsiissut	N	–ip, –it
iluarsiissutiginia¦gaq	N	–kkap, –kkat
iluarsineqarsinnaas¦oq	N	–up, –ut
iluarsisa¦q	N	–p, –t
iluarsissutigaa	V	(no generation)
iluarsivaa	V	(no generation)
iluarsivikkunarpoq	V	(no generation)
iluarsivoq	V	(no generation)
iluarsu¦seq	N	–tsip, –tsit
iluartippaa	V	(no generation)
iluartitaarivoq	V	(no generation)
iluartitsivoq	V	(no generation)
iluart¦oq	N	–up, –ut
iluartulersaarut	N	–ip, –it
iluartuliorpoq	V	(no generation)
iluartunnguutigaa	V	(no generation)
Iluartut	N, pl.	-
iluartuusaarpoq	V	(no generation)
iluartuusaart¦oq	N	–up, –ut
iluartuussut	N	–ip, –it
iluartuussutigaa	V	(no generation)
iluartuutippaa	V	(no generation)
iluartuutitaassutigaa	V	(no generation)
iluartuutita¦q	N	–p, –t
iluartuuvoq	V	(no generation)
iluarusunnaqaaq	V	(no generation)
iluarusunnarpoq	V	(no generation)
iluarusuppoq	V	(no generation)
iluasaannginne¦q	N	–rup, –rit
iluasaaqqissaarpoq	V	(no generation)
iluasaarpallaanngits¦oq	N	–up, –ut
iluasaarpoq	V	(no generation)
iluasaartaannarpoq	V	(no generation)
iluatigaa	V	(no generation)
iluatigoorpoq	V	(no generation)
iluatikkunnaqaaq	V	(no generation)
iluatikkuppaa	V	(no generation)
iluatinnannginne¦q	N	–rup, –rit
iluatinnanngits¦oq	N	–up, –ut
iluatinnaqaaq	V	(no generation)
iluatinnarpoq	V	(no generation)
iluatinnart¦oq	N	–up, –ut
iluatissarpoq	V	(no generation)
iluatsikkiartorpoq	V	(no generation)
iluatsilluarpoq	V	(no generation)
iluatsilluart¦oq	N	–up, –ut
iluatsinngitsoorne¦q	N	–rup, –rit
iluatsinngitsoorpoq	V	(no generation)
iluatsinngitsoort¦oq	N	–up, –ut
iluatsinngitsuu¦gaq	N	–kkap, –kkat
iluatsippaa	V	(no generation)
iluatsi¦ppoq	V	–nngilaq
iluatsissimas¦oq	N	–up, –ut
iluatsissinnaanngilaq	V	(no generation)
iluatsitaarivoq	V	(no generation)
iluatsitsigajunnarneruvoq	V	(no generation)
iluatsitsilaarpoq	V	(no generation)
iluatsit¦silluarneq	N	{–illuarnerup, –silluarnerup}, {–illuarnerit, –silluarnerit}
iluatsit¦silluartoq	N	{–illuartup, –silluartup}, {–illuartut, –silluartut}
iluatsitsinngilaq	V	(no generation)
iluatsitsisinnaanngilaq	V	(no generation)
iluatsitsi¦viunnginneq	N	{–ffiunnginnerup, –viunnginnerup}, {–ffiunnginnerit, –viunnginnerit}
iluatsitsivoq	V	(no generation)
iluatsitt¦oq	N	–up, –ut
ilue¦q	N	–rup, –rit
ilueqarfi¦k	N	–up, –it
iluerpaa	V	(no generation)
iluersi¦ooq	N	–uup, –uut
iluilaarsu¦k	N	–up, –it
iluilaarsummiu	N	–p, –t
iluila¦q	N	–ap, –at
iluilarmii¦ppoq	V	–nngilaq
iluilarmiu	N	–p, –t
iluile¦q	N	–rup, –rit
iluilluinnarpoq	V	(no generation)
iluippoq	V	(no generation)
iluitsukaa¦q	N	–p, –t
ilukippoq	V	(no generation)
iluleq	N	–rnup, –rnit
ilulequt	N	–ip, –it
ilulequtaavoq	V	(no generation)
ilulequtserpaa	V	(no generation)
ilulersu¦aq	N	–up, –it
iluliam¦ineq	N	–ernup, –ernit
ilulia¦q	N	–p, –t
iluli¦aq	N	–ssap, –ssat
iluliarsu¦aq	N	–up, –it
iluliarujussu¦aq	N	–up, –it
iluliaru¦seq	N	–tsip, –tsit
iluliiaat	N	–ip, –it
iluliiaataaruppoq	V	(no generation)
ilulissa¦q	N	–p, –t
Ilulissat	N, pl.	-
Ilulissat	Prop, pl.	-
ilulissat	N, pl.	-
ilulisserpaa	V	(no generation)
ilulisserpoq	V	(no generation)
ilulissersorsuuvoq	V	(no generation)
ilulissivi¦k	N	–up, –it
iluliumane¦q	N	–rup, –rit
iluliumanil¦ik	N	{–iup, –lip, –lup}, –lit
iluliumavoq	V	(no generation)
iluliummaappoq	V	(no generation)
iluliummarpoq	V	(no generation)
iluliummartippaa	V	(no generation)
iluliusanippoq	V	(no generation)
iluliusa¦q	N	–p, –t
ilull¦eq	N	–iup, –iit
ilullerpaa	V	(no generation)
ilullerpoq	V	(no generation)
ilullersaarpoq	V	(no generation)
ilulliine¦q	N	–rup, –rit
ilullilerpaa	V	(no generation)
ilullilerpoq	V	(no generation)
ilulline¦q	N	–rup, –rit
ilullisaavoq	V	(no generation)
ilullisa¦q	N	–p, –t
ilullissia¦q	N	–p, –t
ilulliussaavoq	V	(no generation)
ilullivaa	V	(no generation)
ilullivoq	V	(no generation)
ilulunne¦q	N	–rup, –rit
iluluumerpoq	V	(no generation)
iluluumivoq	V	(no generation)
ilumikkerpoq	V	(no generation)
ilumikkisserpoq	V	(no generation)
ilumikkiuppaa	V	(no generation)
ilumilerpoq	V	(no generation)
ilumioqarne¦q	N	–rup, –rit
ilumioqarpoq	V	(no generation)
ilumippoq	V	(no generation)
ilumiu	N	–p, –t
ilumiugaa	V	(no generation)
ilumiulerfi¦k	N	–up, –it
ilumiulerpaa	V	(no generation)
ilumiuliuppaa	V	(no generation)
ilumiuliussis¦oq	N	–up, –ut
ilumiunittarfi¦k	N	–up, –it
ilumiuuvoq	V	(no generation)
ilummiarpoq	V	(no generation)
ilummoorne¦q	N	–rup, –rit
ilum¦moorneq	N	{–moornerup, –oornerup}, {–moornerit, –oornerit}
ilummoorpoq	V	(no generation)
ilummukaappaa	V	(no generation)
ilummukaassivoq	V	(no generation)
ilummukarpoq	V	(no generation)
ilummuulaaginnarpoq	V	(no generation)
ilumoorfigaa	V	(no generation)
ilumoorfiginngilaa	V	(no generation)
ilumoorluinnarpoq	V	(no generation)
ilumoorne¦q	N	–rup, –rit
ilum¦oorneq	N	{–moornerup, –oornerup}, {–moornerit, –oornerit}
ilumoorniaqqissaart¦oq	N	–up, –ut
ilum¦oorniaqqissaartoq	N	{–moorniaqqissaartup, –oorniaqqissaartup}, {–moorniaqqissaartut, –oorniaqqissaartut}
ilumoorniart¦oq	N	–up, –ut
ilum¦oorniartoq	N	{–moorniartup, –oorniartup}, {–moorniartut, –oorniartut}
ilumoorpoq	V	(no generation)
ilumoorsaanngits¦oq	N	–up, –ut
ilum¦oorsaanngitsoq	N	{–moorsaanngitsup, –oorsaanngitsup}, {–moorsaanngitsut, –oorsaanngitsut}
ilumoorsaarne¦q	N	–rup, –rit
ilum¦oorsaarneq	N	{–moorsaarnerup, –oorsaarnerup}, {–moorsaarnerit, –oorsaarnerit}
ilumoorsaarpallaanngilaq	V	(no generation)
ilumoorsaarpalutt¦oq	N	–up, –ut
